Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp
91,6135.00,4629.50,10.50,0,11,0.05,NLOS,115.43,-0.43,-94.79,-67.00,-0.02,0.00,0,15,-95.61,14,-103.67,12,-111.23,8,-113.55,16,-114.38,10,-117.00
92,6135.00,4629.50,10.50,0,11,0.05,NLOS,115.43,-0.43,-94.79,-67.00,-0.02,0.00,0,15,-95.61,14,-103.67,12,-111.23,8,-113.55,16,-114.38,10,-117.00
93,6135.00,4629.50,10.50,0,11,0.05,NLOS,115.43,-0.43,-94.79,-67.00,-0.02,0.00,0,15,-95.61,14,-103.67,12,-111.23,8,-113.55,16,-114.38,10,-117.00
94,6135.00,4629.50,10.50,0,11,0.05,NLOS,115.43,-0.43,-94.79,-67.00,-0.02,0.00,0,15,-95.61,14,-103.67,12,-111.23,8,-113.55,16,-114.38,10,-117.00
95,6135.00,4629.50,10.50,0,11,0.05,NLOS,115.43,-0.43,-94.79,-67.00,-0.02,0.00,0,15,-95.61,14,-103.67,12,-111.23,8,-113.55,16,-114.38,10,-117.00
96,6135.00,4629.50,10.50,0,11,0.05,NLOS,115.43,-0.43,-94.79,-67.00,-0.02,0.00,0,15,-95.61,14,-103.67,12,-111.23,8,-113.55,16,-114.38,10,-117.00
97,6135.00,4629.50,10.50,0,11,0.05,NLOS,115.43,-0.43,-94.79,-67.00,-0.02,0.00,0,15,-95.61,14,-103.67,12,-111.23,8,-113.55,16,-114.38,10,-117.00
98,6138.74,4629.50,10.50,0,11,0.05,NLOS,115.59,1.42,-96.79,-69.01,0.70,13.46,0,12,-100.25,14,-104.35,10,-106.61,15,-107.38,7,-112.27,5,-116.15
99,6146.22,4629.50,10.50,0,11,0.05,NLOS,115.91,1.42,-97.11,-69.33,0.38,26.93,0,12,-100.31,14,-104.23,10,-106.66,15,-107.21,7,-112.36,5,-116.21
100,6153.70,4629.50,10.50,0,11,0.05,NLOS,116.22,1.42,-97.42,-69.64,0.07,26.93,0,12,-100.37,14,-104.11,10,-106.71,15,-107.04,7,-112.46,5,-116.27
101,6161.18,4629.50,10.50,0,11,0.04,NLOS,116.52,1.42,-97.72,-69.94,-0.24,26.93,0,12,-100.43,14,-103.99,10,-106.76,15,-106.86,7,-112.55,5,-116.32
102,6168.66,4629.50,10.50,0,11,0.04,NLOS,116.82,1.97,-98.57,-70.79,4.01,26.93,0,9,-103.13,16,-104.92,15,-105.32,8,-108.64,14,-110.56,10,-116.76
103,6176.14,4629.50,10.50,0,11,0.04,NLOS,117.11,1.97,-98.87,-71.09,3.63,26.93,0,9,-103.18,16,-104.89,15,-105.15,8,-108.74,14,-110.44,10,-116.81
104,6183.62,4629.50,10.50,0,11,0.04,NLOS,117.40,1.97,-99.16,-71.38,3.26,26.93,0,9,-103.23,16,-104.86,15,-104.98,8,-108.83,14,-110.33,10,-116.86
105,6191.10,4629.50,10.50,0,11,0.04,NLOS,117.69,1.97,-99.44,-71.66,2.88,26.93,0,9,-103.28,15,-104.81,16,-104.84,8,-108.93,14,-110.21,10,-116.92
106,6198.58,4629.50,10.50,0,15,0.04,NLOS,118.87,-12.09,-86.55,-58.77,3.48,26.93,1,11,-90.50,14,-101.16,12,-107.36,9,-111.10,8,-114.83,16,-118.42
107,6206.06,4629.50,10.50,0,15,0.04,NLOS,118.70,-12.09,-86.39,-58.61,3.88,26.93,0,11,-90.78,14,-101.05,12,-107.43,9,-111.16,8,-114.93,16,-118.39
