Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp,ue1_x,ue1_y,ue1_height,ue1_direction,ue1_connected_bs,ue1_los_probability,ue1_los_state,ue1_pathloss,ue1_shadow_fading,ue1_rsrp,ue1_prx,ue1_sinr,ue1_speed,ue1_handover,ue1_bs1_idx,ue1_bs1_rsrp,ue1_bs2_idx,ue1_bs2_rsrp,ue1_bs3_idx,ue1_bs3_rsrp,ue1_bs4_idx,ue1_bs4_rsrp,ue1_bs5_idx,ue1_bs5_rsrp,ue1_bs6_idx,ue1_bs6_rsrp,ue2_x,ue2_y,ue2_height,ue2_direction,ue2_connected_bs,ue2_los_probability,ue2_los_state,ue2_pathloss,ue2_shadow_fading,ue2_rsrp,ue2_prx,ue2_sinr,ue2_speed,ue2_handover,ue2_bs1_idx,ue2_bs1_rsrp,ue2_bs2_idx,ue2_bs2_rsrp,ue2_bs3_idx,ue2_bs3_rsrp,ue2_bs4_idx,ue2_bs4_rsrp,ue2_bs5_idx,ue2_bs5_rsrp,ue2_bs6_idx,ue2_bs6_rsrp,ue3_x,ue3_y,ue3_height,ue3_direction,ue3_connected_bs,ue3_los_probability,ue3_los_state,ue3_pathloss,ue3_shadow_fading,ue3_rsrp,ue3_prx,ue3_sinr,ue3_speed,ue3_handover,ue3_bs1_idx,ue3_bs1_rsrp,ue3_bs2_idx,ue3_bs2_rsrp,ue3_bs3_idx,ue3_bs3_rsrp,ue3_bs4_idx,ue3_bs4_rsrp,ue3_bs5_idx,ue3_bs5_rsrp,ue3_bs6_idx,ue3_bs6_rsrp,ue4_x,ue4_y,ue4_height,ue4_direction,ue4_connected_bs,ue4_los_probability,ue4_los_state,ue4_pathloss,ue4_shadow_fading,ue4_rsrp,ue4_prx,ue4_sinr,ue4_speed,ue4_handover,ue4_bs1_idx,ue4_bs1_rsrp,ue4_bs2_idx,ue4_bs2_rsrp,ue4_bs3_idx,ue4_bs3_rsrp,ue4_bs4_idx,ue4_bs4_rsrp,ue4_bs5_idx,ue4_bs5_rsrp,ue4_bs6_idx,ue4_bs6_rsrp
97,2581.27,2900.00,1.50,0,13,0.15,LOS,83.76,-0.67,-62.87,-35.09,41.60,56.75,0,7,-108.34,19,-110.89,14,-111.87,20,-113.39,0,-115.43,32,-118.14,3113.28,4900.00,1.50,2,22,0.05,NLOS,121.25,-1.83,-99.21,-71.42,0.62,52.93,0,14,-99.02,16,-102.86,15,-104.59,23,-111.31,21,-113.65,20,-114.13,4192.27,2700.00,1.50,2,26,0.21,NLOS,104.45,-1.41,-82.82,-55.03,22.74,27.84,0,19,-107.41,20,-113.34,33,-115.67,28,-118.65,34,-120.47,27,-120.89,7567.81,3900.00,1.50,2,60,0.04,NLOS,124.76,-10.72,-93.82,-66.04,5.63,25.75,0,53,-101.99,59,-104.24,54,-112.17,67,-114.05,48,-116.51,65,-117.47,3200.00,2848.27,1.50,1,13,0.04,NLOS,123.28,3.58,-106.64,-78.86,-2.27,38.58,0,20,-106.35,19,-111.26,26,-111.43,14,-114.13,27,-114.31,7,-121.09
98,2597.04,2900.00,1.50,0,13,0.17,LOS,82.97,-0.67,-62.08,-34.30,42.43,56.75,0,7,-108.66,19,-110.67,14,-111.80,20,-113.14,0,-115.63,32,-118.03,3098.57,4900.00,1.50,2,22,0.04,NLOS,121.85,-1.83,-99.80,-72.02,-0.18,52.93,0,14,-98.96,16,-102.64,15,-104.21,23,-111.40,21,-113.78,20,-114.17,4176.80,2700.00,1.50,2,26,0.19,NLOS,105.19,-0.19,-84.78,-57.00,19.92,55.68,0,32,-108.13,27,-110.13,19,-113.12,15,-116.95,20,-118.48,14,-118.57,7560.66,3900.00,1.50,2,53,0.05,NLOS,119.91,0.07,-99.76,-71.98,1.13,25.75,1,59,-104.68,60,-105.14,47,-110.99,48,-111.53,54,-113.45,61,-114.15,3200.00,2858.98,1.50,1,13,0.04,NLOS,123.30,3.58,-106.66,-78.88,-2.43,38.58,0,20,-106.07,26,-111.44,19,-111.54,14,-113.96,27,-114.22,7,-121.04
99,2587.20,2900.00,1.50,2,13,0.16,LOS,83.47,-0.57,-62.68,-34.90,41.17,56.75,0,6,-108.91,20,-109.07,14,-112.21,8,-112.23,19,-115.21,15,-121.36,3083.87,4900.00,1.50,2,14,0.01,LOS,112.71,-4.26,-88.24,-60.45,20.58,52.93,1,22,-102.40,15,-109.87,16,-111.81,23,-112.49,9,-113.17,29,-115.91,4161.33,2700.00,1.50,2,26,0.18,NLOS,106.03,-0.19,-85.62,-57.84,19.16,55.68,0,32,-108.41,27,-110.15,19,-112.79,15,-116.88,20,-118.26,14,-118.45,7553.50,3900.00,1.50,2,53,0.05,NLOS,119.63,0.07,-99.48,-71.70,1.50,25.75,0,59,-104.77,60,-105.35,47,-110.88,48,-111.47,54,-113.38,61,-114.19,3200.00,2869.70,1.50,1,13,0.04,NLOS,123.32,-12.56,-90.54,-62.76,15.44,38.58,0,19,-109.62,14,-111.39,20,-113.11,21,-119.18,7,-120.92,6,-121.22
100,2571.44,2900.00,1.50,2,13,0.14,LOS,84.23,-0.57,-63.44,-35.65,40.41,56.75,0,6,-108.65,20,-109.32,8,-112.15,14,-112.28,19,-115.44,15,-121.38,3069.16,4900.00,1.50,2,14,0.01,LOS,112.66,-4.26,-88.18,-60.40,20.34,52.93,0,22,-102.95,15,-109.49,16,-111.60,23,-112.59,9,-112.94,29,-116.09,4145.86,2700.00,1.50,2,26,0.17,NLOS,106.93,-2.59,-84.12,-56.34,27.22,55.68,0,13,-113.94,19,-114.31,0,-116.65,32,-117.42,40,-121.12,20,-122.10,7546.35,3900.00,1.50,2,53,0.05,NLOS,119.36,0.07,-99.20,-71.42,1.88,25.75,0,59,-104.86,60,-105.56,47,-110.77,48,-111.42,54,-113.31,61,-114.23,3200.00,2880.42,1.50,1,13,0.04,NLOS,123.36,-12.56,-90.58,-62.79,15.41,38.58,0,19,-109.89,14,-111.22,20,-112.82,21,-119.04,7,-120.88,6,-121.27
101,2555.68,2900.00,1.50,2,13,0.12,LOS,84.94,4.26,-68.98,-41.19,36.89,56.75,0,7,-109.10,20,-112.86,19,-114.74,6,-116.44,14,-117.97,26,-118.49,3054.46,4900.00,1.50,2,14,0.01,LOS,112.61,5.15,-97.54,-69.76,10.51,52.93,0,15,-109.18,9,-109.95,16,-110.22,22,-110.79,23,-111.97,29,-115.22,4130.39,2700.00,1.50,2,26,0.15,NLOS,107.87,-2.59,-85.06,-57.28,26.16,55.68,0,13,-113.76,19,-113.98,0,-116.56,32,-117.69,40,-121.24,20,-121.87,7539.20,3900.00,1.50,2,53,0.05,NLOS,119.07,0.07,-98.92,-71.14,2.26,25.75,0,59,-104.95,60,-105.77,47,-110.66,48,-111.36,54,-113.25,61,-114.27,3200.00,2891.13,1.50,1,13,0.04,NLOS,123.40,-12.56,-90.62,-62.84,15.36,38.58,0,19,-110.16,14,-111.05,20,-112.53,21,-118.90,7,-120.84,27,-121.19
102,2539.91,2900.00,1.50,2,13,0.11,LOS,85.61,4.26,-69.64,-41.86,36.12,56.75,0,7,-108.76,20,-113.10,19,-114.96,6,-116.17,14,-118.05,26,-118.65,3039.76,4900.00,1.50,2,14,0.01,LOS,112.56,5.15,-97.49,-69.71,10.27,52.93,0,15,-108.80,9,-109.71,16,-110.02,22,-111.32,23,-112.07,29,-115.39,4114.93,2700.00,1.50,2,26,0.14,NLOS,108.82,0.47,-89.08,-61.30,13.23,55.68,0,20,-104.23,19,-110.17,33,-110.45,13,-117.15,30,-120.89,29,-120.93,7532.05,3900.00,1.50,2,53,0.06,NLOS,118.79,-8.42,-90.15,-62.37,5.14,25.75,0,59,-95.93,60,-106.82,47,-110.08,54,-112.45,52,-114.65,58,-115.20,3201.85,2900.00,1.50,0,13,0.04,NLOS,123.51,-7.92,-95.38,-67.60,4.18,38.58,0,20,-99.87,26,-111.29,19,-115.02,14,-116.32,33,-119.66,9,-120.15
103,2524.15,2900.00,1.50,2,13,0.10,LOS,86.23,-3.29,-62.73,-34.95,44.54,56.75,0,20,-111.02,6,-112.26,21,-113.65,7,-115.66,22,-117.52,14,-119.07,3025.05,4900.00,1.50,2,14,0.01,LOS,112.51,2.97,-95.26,-67.47,2.22,52.93,0,15,-97.59,22,-98.74,23,-100.60,16,-103.93,29,-111.17,8,-115.61,4099.46,2700.00,1.50,2,26,0.13,NLOS,109.78,0.47,-90.04,-62.26,12.10,55.68,0,20,-104.00,19,-109.82,33,-110.66,13,-116.96,30,-120.89,29,-120.93,7524.89,3900.00,1.50,2,53,0.06,NLOS,118.50,-8.42,-89.86,-62.08,5.51,25.75,0,59,-96.02,60,-107.02,47,-109.97,54,-112.39,52,-114.62,58,-115.23,3212.56,2900.00,1.50,0,13,0.04,NLOS,123.90,-7.92,-95.77,-67.98,3.57,38.58,0,20,-99.63,26,-111.12,19,-114.86,14,-116.42,33,-119.56,9,-120.19
104,2508.39,2900.00,1.50,2,13,0.09,LOS,86.83,-3.29,-63.32,-35.54,43.92,56.75,0,20,-111.26,6,-111.99,21,-113.75,7,-115.32,22,-117.57,14,-119.16,3010.35,4900.00,1.50,2,14,0.01,LOS,112.46,2.97,-95.21,-67.43,1.91,52.93,0,15,-97.22,22,-99.24,23,-100.70,16,-103.74,29,-111.34,8,-115.46,4083.99,2700.00,1.50,2,26,0.11,NLOS,110.73,9.24,-99.75,-71.97,4.42,55.68,0,27,-106.46,19,-112.17,21,-112.75,20,-115.58,35,-117.64,13,-121.23,7517.74,3900.00,1.50,2,53,0.06,NLOS,118.21,-8.42,-89.57,-61.79,5.89,25.75,0,59,-96.11,60,-107.23,47,-109.86,54,-112.33,52,-114.59,58,-115.25,3223.28,2900.00,1.50,0,13,0.04,NLOS,124.28,-7.92,-96.15,-68.36,2.96,38.58,0,20,-99.39,26,-110.94,19,-114.70,14,-116.52,33,-119.46,9,-120.23
105,2492.62,2900.00,1.50,2,13,0.08,LOS,87.39,-0.95,-66.22,-38.44,34.24,56.75,0,6,-103.85,7,-104.01,20,-114.40,14,-115.83,19,-116.93,21,-122.19,3004.35,4900.00,1.50,0,14,0.01,LOS,112.45,2.97,-95.19,-67.41,1.78,52.93,0,15,-97.08,22,-99.44,23,-100.75,16,-103.67,29,-111.41,8,-115.39,4068.52,2700.00,1.50,2,26,0.11,NLOS,111.66,9.24,-100.69,-72.90,3.44,55.68,0,27,-106.51,19,-111.81,21,-112.69,20,-115.35,35,-117.68,13,-121.04,7510.59,3900.00,1.50,2,53,0.06,NLOS,117.92,-8.42,-89.28,-61.50,6.27,25.75,0,59,-96.21,60,-107.43,47,-109.74,54,-112.26,52,-114.57,58,-115.27,3234.00,2900.00,1.50,0,20,0.04,NLOS,123.42,-4.87,-98.33,-70.55,4.30,38.58,1,13,-104.57,26,-110.12,19,-113.35,7,-115.26,14,-115.91,27,-117.29
106,2476.86,2900.00,1.50,2,13,0.07,LOS,87.92,-0.95,-66.75,-38.97,33.45,56.75,0,6,-103.59,7,-103.66,20,-114.63,14,-115.93,19,-117.14,21,-122.29,3019.06,4900.00,1.50,0,14,0.01,LOS,112.49,-6.04,-86.24,-58.45,9.06,52.93,0,15,-95.37,16,-108.05,22,-110.45,23,-110.91,9,-113.99,8,-114.45,4053.06,2700.00,1.50,2,26,0.10,NLOS,112.57,2.92,-95.27,-67.49,4.89,55.68,0,19,-101.94,27,-107.01,33,-112.36,32,-114.56,14,-116.54,20,-116.66,7503.43,3900.00,1.50,2,53,0.06,NLOS,117.63,-6.68,-90.73,-62.95,14.16,25.75,0,60,-109.05,59,-110.57,54,-112.33,48,-115.29,52,-116.08,66,-117.10,3244.71,2900.00,1.50,0,20,0.04,NLOS,123.19,-4.87,-98.10,-70.32,4.71,38.58,0,13,-104.93,26,-109.94,19,-113.20,7,-115.40,14,-116.01,27,-117.18
107,2461.10,2900.00,1.50,2,13,0.07,LOS,88.42,-1.83,-66.37,-38.59,37.40,56.75,0,6,-107.23,7,-110.20,14,-110.24,0,-113.16,19,-119.07,8,-119.24,3033.76,4900.00,1.50,0,14,0.01,LOS,112.54,-6.04,-86.28,-58.50,9.38,52.93,0,15,-95.74,16,-108.24,22,-109.95,23,-110.81,9,-114.23,8,-114.60,4037.59,2700.00,1.50,2,26,0.09,NLOS,113.46,2.92,-96.16,-68.38,3.78,55.68,0,19,-101.56,27,-107.06,33,-112.56,32,-114.81,14,-116.41,20,-116.43,7496.28,3900.00,1.50,2,53,0.06,NLOS,117.33,-6.68,-90.44,-62.65,14.54,25.75,0,60,-109.24,59,-110.67,54,-112.27,48,-115.24,52,-116.05,66,-117.20,3255.43,2900.00,1.50,0,20,0.04,NLOS,122.96,-4.87,-97.87,-70.09,5.11,38.58,0,13,-105.29,26,-109.76,19,-113.06,7,-115.53,14,-116.12,27,-117.06
108,2445.34,2900.00,1.50,2,13,0.06,LOS,88.90,-1.83,-66.85,-39.07,36.75,56.75,0,6,-106.97,7,-109.84,14,-110.35,0,-112.94,8,-119.17,19,-119.28,3048.47,4900.00,1.50,0,14,0.01,LOS,112.59,-1.71,-90.66,-62.88,13.80,52.93,0,22,-94.38,15,-105.05,16,-113.25,29,-117.13,23,-117.33,21,-118.01,4022.12,2700.00,1.50,2,26,0.08,NLOS,114.32,-5.96,-88.14,-60.36,11.15,55.68,0,19,-100.08,27,-110.15,32,-113.18,34,-113.60,20,-114.93,14,-116.92,7489.13,3900.00,1.50,2,53,0.06,NLOS,117.03,-6.68,-90.14,-62.36,14.91,25.75,0,60,-109.44,59,-110.76,54,-112.22,48,-115.18,52,-116.03,66,-117.29,3266.14,2900.00,1.50,0,20,0.04,NLOS,122.74,-8.43,-94.08,-66.30,7.91,38.58,0,19,-104.98,13,-106.31,21,-113.83,7,-116.07,1,-116.96,6,-117.57
109,2429.57,2900.00,1.50,2,13,0.06,LOS,89.53,-5.93,-63.38,-35.60,35.09,56.75,0,7,-100.58,14,-102.92,1,-118.15,6,-119.12,28,-119.21,20,-119.42,3063.17,4900.00,1.50,0,14,0.01,LOS,112.64,-1.71,-90.71,-62.93,14.07,52.93,0,22,-93.85,15,-105.42,16,-113.45,29,-116.95,23,-117.23,21,-117.87,4006.65,2700.00,1.50,2,26,0.08,NLOS,115.15,-5.96,-88.98,-61.19,10.01,55.68,0,19,-99.70,27,-110.21,32,-113.42,34,-113.68,20,-114.70,14,-116.79,7481.97,3900.00,1.50,2,53,0.07,NLOS,116.73,-6.68,-89.84,-62.06,15.28,25.75,0,60,-109.64,59,-110.85,54,-112.16,48,-115.13,52,-116.01,66,-117.39,3276.86,2900.00,1.50,0,20,0.04,NLOS,122.51,-8.43,-93.86,-66.08,8.18,38.58,0,19,-104.84,13,-106.65,21,-113.81,7,-116.20,1,-117.04,6,-117.70
110,2413.81,2900.00,1.50,2,13,0.06,LOS,90.33,-5.93,-64.18,-36.40,34.10,56.75,0,7,-100.22,14,-103.04,1,-118.00,6,-118.85,28,-119.29,20,-119.64,3077.87,4900.00,1.50,0,14,0.01,LOS,112.69,-5.32,-87.16,-59.37,19.28,52.93,0,16,-104.83,15,-107.16,22,-107.83,29,-111.54,21,-117.79,28,-120.49,4000.00,2691.18,1.50,3,26,0.07,NLOS,115.75,-1.55,-93.98,-66.20,9.16,55.68,0,19,-106.13,20,-107.22,27,-117.84,32,-118.23,33,-118.55,14,-118.60,7474.82,3900.00,1.50,2,53,0.07,NLOS,116.43,-3.87,-92.35,-64.57,10.67,25.75,0,59,-104.97,60,-112.51,47,-112.60,54,-114.83,66,-115.07,67,-115.54,3287.58,2900.00,1.50,0,20,0.04,NLOS,122.30,-8.43,-93.65,-65.86,8.44,38.58,0,19,-104.71,13,-106.99,21,-113.78,7,-116.33,1,-117.12,6,-117.82
111,2401.95,2900.00,1.50,0,13,0.05,LOS,90.91,-1.78,-68.91,-41.13,35.48,56.75,0,6,-109.28,14,-110.40,7,-111.48,19,-112.82,0,-115.43,2,-115.98,3092.58,4900.00,1.50,0,14,0.01,LOS,112.74,-5.32,-87.21,-59.43,19.53,52.93,0,16,-105.04,22,-107.27,15,-107.54,29,-111.36,21,-117.65,28,-120.29,4000.00,2675.72,1.50,3,26,0.07,NLOS,116.21,-1.55,-94.45,-66.66,8.69,55.68,0,19,-105.91,20,-107.48,27,-118.09,32,-118.16,33,-118.67,14,-118.70,7467.67,3900.00,1.50,2,53,0.07,NLOS,116.13,-3.87,-92.05,-64.27,11.03,25.75,0,59,-105.06,47,-112.48,60,-112.70,54,-114.77,66,-115.16,67,-115.62,3298.29,2900.00,1.50,0,19,0.03,NLOS,126.28,-5.01,-101.05,-73.27,-0.27,38.58,1,13,-103.44,20,-104.85,14,-116.55,6,-117.48,33,-117.67,7,-119.86
112,2417.72,2900.00,1.50,0,13,0.06,LOS,90.14,-1.78,-68.14,-40.36,36.33,56.75,0,6,-109.54,14,-110.28,7,-111.84,19,-112.62,0,-115.66,2,-116.06,3107.28,4900.00,1.50,0,14,0.01,LOS,112.80,-1.35,-91.24,-63.46,4.93,52.93,0,22,-91.72,15,-96.22,16,-100.75,23,-111.67,9,-120.05,29,-120.16,4000.00,2660.25,1.50,3,26,0.07,NLOS,116.70,-1.57,-94.91,-67.12,4.11,55.68,0,19,-99.72,20,-111.57,27,-112.66,13,-115.18,32,-116.19,33,-116.54,7460.51,3900.00,1.50,2,53,0.07,NLOS,115.83,-3.87,-91.75,-63.96,11.40,25.75,0,59,-105.16,47,-112.36,60,-112.89,54,-114.72,66,-115.25,48,-115.61,3309.01,2900.00,1.50,0,19,0.03,NLOS,126.15,-5.01,-100.93,-73.15,-0.05,38.58,0,13,-103.77,20,-104.65,14,-116.66,33,-117.56,6,-117.60,7,-119.99
113,2433.48,2900.00,1.50,0,13,0.06,LOS,89.33,1.80,-70.91,-43.13,27.51,56.75,0,7,-99.33,14,-108.12,6,-109.89,0,-115.00,21,-118.10,1,-119.66,3121.98,4900.00,1.50,0,14,0.01,LOS,112.86,-1.35,-91.30,-63.52,5.24,52.93,0,22,-91.12,15,-96.59,16,-100.97,23,-111.58,29,-119.98,9,-120.27,4000.00,2644.78,1.50,3,26,0.06,NLOS,117.19,-1.57,-95.40,-67.62,3.46,55.68,0,19,-99.52,20,-111.83,27,-112.90,13,-115.21,32,-116.13,33,-116.65,7453.36,3900.00,1.50,2,53,0.07,NLOS,115.53,-3.87,-91.44,-63.66,11.75,25.75,0,59,-105.25,47,-112.24,60,-113.08,54,-114.67,66,-115.34,48,-115.56,3319.72,2900.00,1.50,0,19,0.03,NLOS,126.03,-5.01,-100.81,-73.03,0.14,38.58,0,13,-104.09,20,-104.45,14,-116.76,33,-117.46,6,-117.72,7,-120.11
114,2449.24,2900.00,1.50,0,13,0.07,LOS,88.79,1.80,-70.37,-42.59,28.35,56.75,0,7,-99.68,14,-108.01,6,-110.16,0,-115.22,21,-117.99,1,-119.81,3136.69,4900.00,1.50,0,14,0.01,LOS,112.92,-2.99,-89.71,-61.93,14.26,52.93,0,22,-99.59,21,-106.16,15,-108.42,29,-112.93,9,-115.48,24,-117.35,4000.00,2629.31,1.50,3,26,0.06,NLOS,117.70,-0.55,-96.94,-69.16,9.04,55.68,0,19,-107.72,20,-114.64,27,-117.05,15,-117.88,14,-119.09,21,-120.67,7446.21,3900.00,1.50,2,53,0.08,NLOS,115.22,6.34,-101.34,-73.56,4.49,25.75,0,47,-110.07,61,-112.25,60,-112.80,46,-113.67,54,-113.70,56,-118.00,3330.44,2900.00,1.50,0,13,0.03,NLOS,127.69,-8.21,-99.26,-71.48,4.55,38.58,1,20,-106.24,26,-109.43,21,-110.70,19,-112.87,6,-113.20,14,-115.00
115,2465.00,2900.00,1.50,0,13,0.07,LOS,88.30,2.08,-70.16,-42.38,33.90,56.75,0,7,-107.24,6,-109.12,20,-113.89,19,-117.32,14,-119.22,33,-121.04,3151.39,4900.00,1.50,0,14,0.01,LOS,112.99,-2.99,-89.77,-61.99,14.25,52.93,0,22,-98.94,21,-106.04,15,-108.79,29,-112.75,9,-115.69,24,-117.32,4000.00,2613.85,1.50,3,26,0.06,NLOS,118.22,-0.55,-97.45,-69.67,8.45,55.68,0,19,-107.53,20,-114.89,27,-117.28,15,-117.97,14,-119.19,32,-120.75,7439.06,3900.00,1.50,2,53,0.08,NLOS,114.92,6.34,-101.04,-73.26,4.77,25.75,0,47,-109.94,61,-112.29,60,-112.99,46,-113.58,54,-113.65,56,-118.00,3341.16,2900.00,1.50,0,13,0.03,NLOS,127.99,-8.21,-99.56,-71.78,4.16,38.58,0,20,-106.06,26,-109.23,21,-110.68,19,-112.76,6,-113.32,14,-115.11
116,2480.77,2900.00,1.50,0,13,0.08,LOS,87.79,2.08,-69.65,-41.87,34.63,56.75,0,7,-107.59,6,-109.39,20,-113.65,19,-117.11,14,-119.11,33,-120.94,3166.10,4900.00,1.50,0,14,0.01,LOS,113.05,0.49,-93.33,-65.55,14.20,52.93,0,22,-92.88,17,-109.37,15,-109.57,16,-111.12,21,-112.83,23,-118.08,4000.00,2598.38,1.50,3,26,0.06,NLOS,118.74,1.64,-100.16,-72.37,2.70,55.68,0,19,-104.82,27,-110.47,13,-111.31,21,-113.75,20,-115.55,14,-115.81,7431.90,3900.00,1.50,2,53,0.08,NLOS,114.62,6.34,-100.74,-72.96,5.04,25.75,0,47,-109.82,61,-112.34,60,-113.17,46,-113.49,54,-113.60,56,-118.00,3351.87,2900.00,1.50,0,13,0.03,NLOS,128.29,-8.21,-99.86,-72.08,3.77,38.58,0,20,-105.89,26,-109.03,21,-110.66,19,-112.66,6,-113.43,14,-115.22
117,2496.53,2900.00,1.50,0,13,0.08,LOS,87.25,3.67,-70.70,-42.92,34.49,56.75,0,7,-109.08,6,-111.87,1,-112.14,20,-113.10,14,-114.34,19,-118.49,3180.80,4900.00,1.50,0,14,0.01,LOS,113.12,0.49,-93.39,-65.61,14.33,52.93,0,22,-92.19,17,-109.42,15,-109.94,16,-111.35,21,-112.72,23,-118.00,4000.00,2582.91,1.50,3,26,0.05,NLOS,119.26,1.64,-100.68,-72.90,2.13,55.68,0,19,-104.65,27,-110.70,13,-111.35,21,-113.90,20,-115.80,14,-115.92,7424.75,3900.00,1.50,2,53,0.08,NLOS,114.32,6.34,-100.44,-72.66,5.30,25.75,0,47,-109.70,61,-112.38,60,-113.35,46,-113.40,54,-113.56,56,-117.99,3362.59,2900.00,1.50,0,20,0.05,NLOS,120.97,-1.84,-98.91,-71.13,2.82,38.58,1,14,-106.23,13,-107.46,21,-107.63,26,-112.31,7,-113.38,15,-115.90
118,2512.29,2900.00,1.50,0,13,0.09,LOS,86.68,3.67,-70.13,-42.35,35.20,56.75,0,7,-109.43,6,-112.14,1,-112.29,20,-112.86,14,-114.24,19,-118.27,3195.50,4900.00,1.50,0,14,0.01,LOS,113.19,6.46,-99.43,-71.65,7.67,52.93,0,22,-104.21,16,-106.73,15,-108.97,21,-112.48,10,-115.23,29,-117.49,4000.00,2567.44,1.50,3,26,0.05,NLOS,119.78,2.37,-101.93,-74.15,-3.49,55.68,0,19,-99.28,20,-107.73,32,-113.74,14,-115.81,27,-117.38,33,-118.25,7417.60,3900.00,1.50,2,53,0.08,NLOS,114.02,2.77,-96.57,-68.79,5.66,25.75,0,47,-107.77,52,-107.84,60,-109.45,54,-110.57,59,-112.59,66,-112.67,3373.30,2900.00,1.50,0,20,0.05,NLOS,120.81,-1.84,-98.75,-70.97,3.07,38.58,0,14,-106.34,21,-107.62,13,-107.75,26,-112.10,7,-113.50,15,-115.93
119,2528.06,2900.00,1.50,0,13,0.10,LOS,86.08,6.66,-72.53,-44.74,27.83,56.75,0,7,-101.53,19,-110.76,14,-110.88,6,-113.54,1,-114.12,28,-125.00,3210.21,4900.00,1.50,0,14,0.01,LOS,113.26,6.46,-99.50,-71.72,7.80,52.93,0,22,-103.46,16,-106.96,15,-109.33,21,-112.37,10,-115.36,29,-117.30,4000.00,2551.97,1.50,3,19,0.03,NLOS,125.79,-6.44,-99.13,-71.35,1.92,55.68,1,26,-102.45,20,-107.98,32,-113.70,14,-115.91,27,-117.60,33,-118.37,7410.44,3900.00,1.50,2,53,0.09,NLOS,113.72,2.77,-96.28,-68.50,5.95,25.75,0,47,-107.64,52,-107.82,60,-109.63,54,-110.53,59,-112.68,66,-112.76,3384.02,2900.00,1.50,0,20,0.05,NLOS,120.67,-1.84,-98.60,-70.82,3.30,38.58,0,14,-106.45,21,-107.60,13,-108.04,26,-111.90,7,-113.63,15,-115.97
120,2543.82,2900.00,1.50,0,13,0.11,LOS,85.44,6.66,-71.89,-44.11,28.70,56.75,0,7,-101.87,19,-110.54,14,-110.80,6,-113.80,1,-114.27,28,-124.92,3224.91,4900.00,1.50,0,14,0.01,LOS,113.33,0.06,-93.17,-65.38,15.29,52.93,0,22,-97.92,15,-110.79,16,-112.78,13,-115.29,3,-115.93,23,-116.18,4000.00,2536.51,1.50,3,26,0.05,NLOS,120.82,-0.48,-100.13,-72.34,4.54,55.68,1,32,-107.22,20,-111.69,19,-113.43,33,-114.93,13,-120.85,34,-122.76,7403.29,3900.00,1.50,2,53,0.09,NLOS,113.43,2.77,-95.98,-68.20,6.24,25.75,0,47,-107.52,52,-107.80,60,-109.80,54,-110.48,59,-112.78,66,-112.85,3394.74,2900.00,1.50,0,20,0.05,NLOS,120.53,-1.51,-98.81,-71.02,6.37,38.58,0,19,-109.35,13,-110.80,21,-111.73,28,-117.66,27,-118.44,14,-118.88
121,2559.58,2900.00,1.50,0,13,0.13,LOS,84.77,-0.05,-64.50,-36.72,39.08,56.75,0,6,-106.83,7,-108.61,14,-114.04,19,-114.64,8,-119.87,39,-120.11,3239.61,4900.00,1.50,0,14,0.01,LOS,113.40,0.06,-93.24,-65.46,15.42,52.93,0,22,-97.10,15,-111.14,16,-113.01,13,-115.32,3,-116.05,23,-116.12,4000.00,2521.04,1.50,3,26,0.05,NLOS,121.33,-0.48,-100.64,-72.86,4.05,55.68,0,32,-107.19,20,-111.93,19,-113.30,33,-115.06,13,-120.90,34,-122.87,7403.86,3900.00,1.50,0,53,0.09,NLOS,113.45,2.77,-96.01,-68.22,6.21,25.75,0,47,-107.53,52,-107.81,60,-109.79,54,-110.49,59,-112.77,66,-112.84,3405.45,2900.00,1.50,0,20,0.05,NLOS,120.41,-1.51,-98.68,-70.90,6.53,38.58,0,19,-109.28,13,-111.08,21,-111.72,28,-117.62,27,-118.32,14,-119.00
122,2575.34,2900.00,1.50,0,13,0.14,LOS,84.04,-0.05,-63.78,-36.00,40.00,56.75,0,6,-107.10,7,-108.95,14,-113.96,19,-114.41,8,-119.95,39,-120.02,3254.32,4900.00,1.50,0,14,0.01,LOS,113.48,1.49,-94.75,-66.97,9.88,52.93,0,22,-91.81,21,-105.86,15,-111.33,23,-112.36,16,-115.93,29,-117.14,4000.00,2505.57,1.50,3,26,0.04,NLOS,121.84,-1.60,-100.03,-72.24,5.07,55.68,0,19,-105.45,7,-115.63,20,-121.17,27,-121.18,34,-122.36,28,-122.45,7411.02,3900.00,1.50,0,53,0.09,NLOS,113.75,2.77,-96.30,-68.52,5.93,25.75,0,47,-107.65,52,-107.82,60,-109.61,54,-110.53,59,-112.68,66,-112.75,3416.17,2900.00,1.50,0,20,0.05,NLOS,120.29,-1.51,-98.57,-70.79,6.68,38.58,0,19,-109.22,13,-111.35,21,-111.70,28,-117.57,27,-118.21,14,-119.11
