Step,UE_ID,x,y,direction,connected_bs,current_prx,sinr,speed,handover
79,77,8853.45,5600.00,2,79,-94.63,-47.14,39.08,0
79,78,5494.81,5600.00,2,97,-72.56,-5.20,41.81,0
79,79,8600.00,3223.95,3,88,-83.55,-8.80,23.43,0
79,80,5000.00,5000.00,2,41,-62.37,-11.58,0.00,0
79,81,4218.87,5400.00,2,96,-64.65,1.03,27.17,0
79,82,7103.10,7200.00,2,109,-72.92,-7.24,33.93,0
79,83,8400.00,6000.00,3,72,-102.02,-40.26,0.00,0
79,84,5400.00,5882.33,1,102,-71.46,-7.46,21.84,0
79,85,7200.00,7418.07,3,109,-61.96,11.25,39.85,0
79,86,6000.00,8000.00,0,52,-102.43,-37.03,0.00,0
79,87,5667.89,2600.00,0,86,-77.74,-15.19,54.31,0
79,88,7000.00,6200.00,0,104,-77.22,-18.50,0.00,0
79,89,4600.00,3000.00,1,85,-77.38,-11.68,0.00,0
79,90,6978.39,7800.00,0,109,-85.82,-12.12,39.48,0
79,91,6800.00,4600.00,1,98,-59.12,3.36,0.00,0
79,92,4600.00,7624.30,3,107,-56.59,15.11,20.02,0
79,93,2600.00,4636.95,3,95,-82.26,-23.04,43.48,0
79,94,6600.00,6474.08,1,103,-85.72,-14.14,59.26,0
79,95,3984.77,3400.00,0,90,-63.46,5.99,30.69,0
79,96,2568.71,7800.00,0,22,-115.03,-43.18,30.19,0
79,97,2200.00,2877.48,1,83,-78.95,-30.21,36.97,0
79,98,1800.00,3697.50,1,89,-66.71,3.69,37.58,0
79,99,9000.00,2000.00,2,75,-98.78,-21.40,0.00,0
80,0,2183.37,7200.00,2,105,-63.54,-9.61,19.96,0
80,1,2200.00,5400.00,2,100,-67.37,-2.76,0.00,0
80,2,7600.00,4600.00,1,63,-118.11,-59.32,0.00,0
80,3,6200.00,2432.89,3,86,-61.35,5.15,50.93,0
80,4,8303.72,4200.00,2,70,-107.74,-37.71,54.70,0
80,5,7847.93,3600.00,0,93,-42.38,14.25,32.58,0
80,6,4200.00,3400.00,3,85,-70.43,-6.69,0.00,0
80,7,5064.35,3600.00,0,91,-63.70,-9.48,21.26,0
80,8,4600.00,5400.69,3,96,-67.70,-5.73,43.49,0
80,9,2087.31,3800.00,0,89,-83.97,-11.77,32.84,0
80,10,2884.37,5800.00,2,101,-77.71,-23.31,41.89,0
80,11,4397.82,2600.00,0,85,-34.06,35.49,43.16,0
80,12,7259.08,5600.00,2,104,-63.73,-11.29,22.78,0
80,13,2000.00,6395.98,1,100,-69.70,2.12,35.20,0
80,14,6697.66,4800.00,2,98,-86.96,-22.72,21.89,0
80,15,8200.00,4942.93,3,99,-49.37,25.67,57.73,0
80,16,4000.00,2400.29,1,85,-66.47,3.79,38.94,0
80,17,3400.00,4739.67,1,95,-68.44,-13.51,22.72,0
80,18,7989.56,3000.00,2,88,-108.92,-38.44,39.40,0
80,19,5236.02,6400.00,0,102,-69.90,-10.19,20.98,0
80,20,6200.00,7400.00,3,108,-75.03,-22.56,0.00,0
80,21,4800.00,3915.72,1,91,-86.92,-27.90,37.51,0
80,22,1000.00,5447.03,3,4,-126.57,-57.25,22.87,0
80,23,5923.35,2000.00,2,45,-92.11,-18.52,28.87,0
80,24,5386.61,6800.00,2,108,-77.38,-10.17,56.90,0
80,25,1600.00,6780.45,3,105,-62.66,1.46,23.46,0
80,26,1600.00,5800.00,0,12,-120.40,-60.73,0.00,0
80,27,1295.17,2200.00,0,0,-103.98,-34.42,37.28,0
80,28,4780.09,6200.00,2,102,-70.50,-1.35,23.90,0
80,29,5217.91,6000.00,0,102,-74.89,-8.73,21.49,0
80,30,1600.00,7751.92,3,105,-73.19,-6.75,28.35,0
80,31,1200.00,2280.48,1,83,-87.13,-14.86,52.68,0
80,32,7896.32,7400.00,0,110,-52.58,18.09,37.43,0
80,33,8400.00,2574.96,3,88,-76.65,-11.61,36.01,0
80,34,6775.88,4800.00,2,98,-65.44,-1.30,28.94,0
80,35,3200.00,7343.16,3,106,-47.46,6.61,36.26,0
80,36,6800.00,5114.25,3,98,-69.21,-4.12,33.31,0
80,37,3680.65,3600.00,0,90,-51.06,19.29,21.73,0
80,38,2200.00,7600.00,0,105,-77.32,-1.86,0.00,0
80,39,1000.00,6200.00,1,5,-114.27,-44.11,0.00,0
80,40,1600.00,4830.15,3,94,-46.43,25.88,46.72,0
80,41,2954.93,4400.00,2,18,-112.54,-50.11,24.57,0
80,42,2969.01,6800.00,0,106,-89.26,-21.72,31.20,0
80,43,2600.00,3800.00,0,89,-70.47,4.27,0.00,0
80,44,3213.95,7600.00,2,106,-62.16,12.02,56.26,0
80,45,7331.08,6200.00,2,104,-90.68,-22.11,33.08,0
80,46,7600.00,6800.00,1,104,-69.23,0.59,0.00,0
80,47,2000.00,6240.62,1,100,-80.21,-7.16,32.50,0
80,48,8400.00,4200.00,2,70,-108.80,-33.99,0.00,0
80,49,5568.71,7000.00,0,108,-60.12,-3.65,38.47,0
80,50,8400.00,7541.97,1,110,-89.53,-19.91,26.21,0
80,51,4000.00,7748.16,1,107,-105.42,-37.44,50.80,0
80,52,3087.64,3200.00,2,84,-71.52,-9.64,41.70,0
80,53,2800.00,4145.24,3,89,-87.22,-16.09,36.54,0
80,54,6200.00,3400.00,2,92,-70.06,-8.17,0.00,0
80,55,3800.00,2159.34,1,30,-107.42,-42.47,38.35,1
80,56,1800.00,4665.15,1,94,-78.44,-19.24,38.15,0
80,57,3673.69,4600.00,0,95,-95.93,-45.44,21.56,0
80,58,1361.85,2600.00,0,83,-56.74,-3.67,55.49,0
80,59,5200.00,5273.48,3,97,-63.47,-6.55,25.79,0
80,60,1600.00,5400.00,1,94,-84.94,-29.81,0.00,0
80,61,8800.00,4823.68,1,99,-60.66,4.11,35.79,0
80,62,6000.00,6000.00,3,103,-48.96,13.47,0.00,0
80,63,7389.10,7800.00,0,109,-87.02,-13.09,56.55,0
80,64,1457.10,2000.00,0,0,-104.83,-38.76,40.33,0
80,65,4200.00,5945.10,1,101,-79.64,-15.73,26.07,0
80,66,5600.00,7800.00,1,108,-43.17,25.61,0.00,0
80,67,1800.00,2600.00,2,83,-85.38,-12.72,0.00,0
80,68,5600.00,3000.00,0,86,-64.93,0.67,0.00,0
80,69,8326.49,8000.00,2,82,-106.68,-42.00,25.20,0
80,70,7800.00,6200.00,1,104,-66.77,3.19,0.00,0
80,71,3154.27,5000.00,2,95,-88.77,-21.51,36.58,0
80,72,5186.00,6200.00,2,102,-63.29,-16.49,35.94,0
80,73,5600.00,2483.43,1,86,-63.83,1.73,25.23,0
80,74,2073.17,4600.00,2,94,-95.36,-39.35,25.80,0
80,75,2600.00,6600.00,0,100,-93.74,-31.75,0.00,0
80,76,6118.72,6000.00,2,103,-67.01,0.50,21.79,0
80,77,8820.88,5600.00,2,79,-86.80,-37.09,39.08,0
80,78,5459.96,5600.00,2,97,-82.79,-13.01,41.81,0
80,79,8600.00,3204.42,3,88,-83.08,-6.46,23.43,0
80,80,4986.78,5000.00,2,41,-59.06,-3.22,15.86,0
80,81,4200.00,5400.00,1,96,-92.93,-32.56,0.00,0
80,82,7074.83,7200.00,2,109,-67.68,3.17,33.93,0
80,83,8400.00,6000.00,3,72,-102.02,-40.26,0.00,0
80,84,5400.00,5900.53,1,102,-66.84,5.24,21.84,0
80,85,7200.00,7384.86,3,109,-71.79,2.90,39.85,0
80,86,6000.00,8000.00,0,52,-102.43,-37.03,0.00,0
80,87,5713.15,2600.00,0,86,-48.04,15.78,54.31,0
80,88,7000.00,6200.00,0,104,-77.22,-18.50,0.00,0
80,89,4600.00,3000.00,1,85,-77.38,-11.68,0.00,0
80,90,6988.70,7800.00,2,109,-85.24,-9.41,39.48,0
80,91,6800.00,4624.04,1,98,-71.93,-15.47,28.85,0
80,92,4600.00,7607.62,3,107,-74.43,-5.40,20.02,0
80,93,2600.00,4600.72,3,95,-82.71,-17.02,43.48,0
80,94,6600.00,6523.47,1,103,-79.29,-21.29,59.26,0
80,95,4000.00,3400.00,2,90,-83.43,-25.11,0.00,0
80,96,2593.87,7800.00,0,22,-102.78,-34.30,30.19,0
80,97,2200.00,2908.29,1,83,-76.19,-7.80,36.97,0
80,98,1800.00,3728.81,1,89,-79.42,-2.58,37.58,0
80,99,9000.00,2000.00,2,75,-98.78,-21.40,0.00,0
81,0,2150.10,7200.00,2,105,-86.86,-15.76,39.92,0
81,1,2200.00,5400.00,2,100,-67.37,-2.76,0.00,0
81,2,7600.00,4600.00,1,63,-118.11,-59.32,0.00,0
81,3,6200.00,2400.00,0,86,-81.14,-19.15,0.00,0
81,4,8258.14,4200.00,2,70,-104.16,-41.54,54.70,0
81,5,7875.08,3600.00,0,93,-52.28,5.97,32.58,0
81,6,4200.00,3400.00,3,85,-70.43,-6.69,0.00,0
81,7,5082.07,3600.00,0,91,-46.17,18.52,21.26,0
81,8,4600.00,5364.46,3,96,-96.93,-32.78,43.49,0
81,9,2114.67,3800.00,0,89,-71.60,-6.98,32.84,0
81,10,2849.46,5800.00,2,101,-85.51,-20.68,41.89,0
81,11,4366.22,2600.00,2,85,-67.66,1.13,43.16,0
81,12,7240.10,5600.00,2,104,-84.38,-18.72,22.78,0
81,13,2000.00,6374.69,3,100,-83.91,-13.20,35.20,0
81,14,6679.41,4800.00,2,98,-88.70,-33.44,21.89,0
81,15,8200.00,4894.82,3,99,-38.24,31.34,57.73,0
81,16,4000.00,2432.74,1,85,-73.41,-4.52,38.94,0
81,17,3400.00,4758.61,1,95,-84.32,-26.32,22.72,0
81,18,7956.73,3000.00,2,88,-88.85,-10.34,39.40,0
81,19,5253.50,6400.00,0,102,-65.08,0.38,20.98,0
81,20,6200.00,7400.00,3,108,-75.03,-22.56,0.00,0
81,21,4800.00,3946.98,1,91,-67.43,-4.96,37.51,0
81,22,1000.00,5427.97,3,4,-106.01,-44.64,22.87,0
81,23,5899.30,2000.00,2,45,-91.38,-21.04,28.87,0
81,24,5339.19,6800.00,2,43,-112.20,-42.83,56.90,1
81,25,1600.00,6741.36,3,105,-59.64,5.56,46.91,0
81,26,1600.00,5800.00,0,12,-120.40,-60.73,0.00,0
81,27,1326.24,2200.00,0,0,-106.17,-39.16,37.28,0
81,28,4740.26,6200.00,2,102,-66.21,-6.05,47.79,0
81,29,5253.73,6000.00,0,102,-63.34,-7.79,42.99,0
81,30,1600.00,7728.29,3,105,-72.45,-2.89,28.35,0
81,31,1200.00,2324.38,1,83,-90.62,-10.54,52.68,0
81,32,7927.51,7400.00,0,110,-76.26,-1.08,37.43,0
81,33,8400.00,2544.96,3,88,-81.57,-18.69,36.01,0
81,34,6727.64,4800.00,2,98,-59.94,12.16,57.89,0
81,35,3200.00,7312.94,3,106,-47.17,9.64,36.26,0
81,36,6800.00,5086.49,3,98,-68.48,0.52,33.31,0
81,37,3698.75,3600.00,0,90,-47.53,23.46,21.73,0
81,38,2200.00,7600.00,0,105,-77.32,-1.86,0.00,0
81,39,1000.00,6200.00,1,5,-114.27,-44.11,0.00,0
81,40,1591.22,4800.00,2,94,-44.92,28.74,46.72,0
81,41,2934.45,4400.00,2,18,-97.86,-42.15,24.57,0
81,42,2995.01,6800.00,0,106,-64.38,7.64,31.20,0
81,43,2600.00,3800.00,0,89,-70.47,4.27,0.00,0
81,44,3167.07,7600.00,2,106,-78.04,-5.37,56.26,0
81,45,7303.52,6200.00,2,104,-82.81,-20.37,33.08,0
81,46,7600.00,6800.00,1,104,-69.23,0.59,0.00,0
81,47,2000.00,6267.70,1,100,-74.07,-5.49,32.50,0
81,48,8400.00,4200.00,2,70,-108.80,-33.99,0.00,0
81,49,5600.00,7000.77,1,108,-76.33,-13.66,38.47,0
81,50,8400.00,7563.82,1,110,-73.92,0.06,26.21,0
81,51,4000.00,7790.49,1,107,-79.90,-10.45,50.80,0
81,52,3052.89,3200.00,2,84,-70.34,-4.75,41.70,0
81,53,2800.00,4114.78,3,89,-79.66,-12.20,36.54,0
81,54,6200.00,3400.00,2,92,-70.06,-8.17,0.00,0
81,55,3800.00,2191.30,1,23,-112.17,-59.53,38.35,1
81,56,1800.00,4696.94,1,94,-82.39,-28.78,38.15,0
81,57,3691.66,4600.00,0,95,-87.15,-26.76,21.56,0
81,58,1408.09,2600.00,0,83,-48.87,6.36,55.49,0
81,59,5200.00,5251.99,3,97,-76.28,-11.75,25.79,0
81,60,1600.00,5423.43,1,94,-81.53,-25.18,28.12,0
81,61,8800.00,4853.51,1,99,-50.37,8.54,35.79,0
81,62,6000.00,6000.00,3,103,-48.96,13.47,0.00,0
81,63,7436.23,7800.00,0,109,-78.76,-7.40,56.55,0
81,64,1490.72,2000.00,0,0,-98.00,-27.89,40.33,0
81,65,4200.00,5966.83,1,101,-61.57,-3.14,26.07,0
81,66,5600.00,7800.00,1,108,-43.17,25.61,0.00,0
81,67,1800.00,2600.00,2,83,-85.38,-12.72,0.00,0
81,68,5600.00,3000.00,0,86,-64.93,0.67,0.00,0
81,69,8305.49,8000.00,2,82,-97.04,-33.12,25.20,0
81,70,7800.00,6200.00,1,104,-66.77,3.19,0.00,0
81,71,3123.78,5000.00,2,95,-90.45,-33.06,36.58,0
81,72,5156.05,6200.00,2,102,-65.54,-20.19,35.94,0
81,73,5600.00,2504.45,1,86,-59.00,6.55,25.23,0
81,74,2051.66,4600.00,2,94,-85.70,-25.36,25.80,0
81,75,2600.00,6600.00,0,100,-93.74,-31.75,0.00,0
81,76,6100.56,6000.00,2,103,-67.05,-2.97,21.79,0
81,77,8800.00,5611.68,1,79,-103.58,-46.05,39.08,0
81,78,5425.12,5600.00,2,97,-90.21,-24.55,41.81,0
81,79,8600.00,3200.00,1,88,-72.10,0.78,0.00,0
81,80,4960.34,5000.00,2,41,-82.72,-20.62,31.73,0
81,81,4200.00,5400.00,1,34,-63.68,-0.59,0.00,1
81,82,7046.55,7200.00,2,109,-80.62,-10.55,33.93,0
81,83,8400.00,6000.00,3,72,-102.02,-40.26,0.00,0
81,84,5400.00,5918.74,1,102,-75.24,-2.45,21.84,0
81,85,7200.00,7351.65,3,109,-74.32,-17.10,39.85,0
81,86,6000.00,8000.00,0,52,-102.43,-37.03,0.00,0
81,87,5758.40,2600.00,0,86,-81.90,-17.57,54.31,0
81,88,7000.00,6200.00,0,104,-77.22,-18.50,0.00,0
81,89,4600.00,3014.59,1,85,-86.52,-30.62,17.51,0
81,90,6955.80,7800.00,2,109,-77.24,-3.36,39.48,0
81,91,6800.00,4672.12,1,98,-61.49,11.36,57.70,0
81,92,4600.00,7609.07,1,107,-96.90,-32.93,20.02,0
81,93,2564.49,4600.00,2,95,-102.16,-39.76,43.48,0
81,94,6600.00,6572.86,1,103,-79.74,-17.51,59.26,0
81,95,4000.00,3400.00,2,90,-83.43,-25.11,0.00,0
81,96,2600.00,7819.03,1,22,-98.89,-31.01,30.19,0
81,97,2200.00,2939.09,1,83,-102.91,-47.91,36.97,0
81,98,1800.00,3760.13,1,89,-87.78,-15.16,37.58,0
81,99,9000.00,2000.00,2,75,-98.78,-21.40,0.00,0
82,0,2116.84,7200.00,2,105,-78.43,-2.48,39.92,0
82,1,2200.00,5400.00,2,100,-67.37,-2.76,0.00,0
82,2,7600.00,4600.00,1,63,-118.11,-59.32,0.00,0
82,3,6200.00,2400.00,0,86,-81.14,-19.15,0.00,0
82,4,8212.56,4200.00,2,70,-102.54,-41.84,54.70,0
82,5,7902.22,3600.00,0,93,-50.65,22.11,32.58,0
82,6,4200.00,3400.00,3,85,-70.43,-6.69,0.00,0
82,7,5099.79,3600.00,0,91,-71.79,-7.50,21.26,0
82,8,4600.00,5328.22,3,34,-99.81,-34.75,43.49,1
82,9,2142.04,3800.00,0,89,-79.96,-8.12,32.84,0
82,10,2814.55,5800.00,2,101,-63.50,1.28,41.89,0
82,11,4330.25,2600.00,2,85,-73.37,-3.01,43.16,0
82,12,7221.12,5600.00,2,104,-64.22,-12.51,22.78,0
82,13,2000.00,6345.36,3,100,-70.42,3.70,35.20,0
82,14,6661.17,4800.00,2,98,-85.54,-19.04,21.89,0
82,15,8200.00,4846.71,3,99,-72.38,-0.30,57.73,0
82,16,4000.00,2465.19,1,85,-59.68,0.28,38.94,0
82,17,3400.00,4777.55,1,95,-76.21,-7.31,22.72,0
82,18,7923.89,3000.00,2,88,-53.42,21.71,39.40,0
82,19,5270.99,6400.00,0,102,-86.84,-23.12,20.98,0
82,20,6200.00,7400.00,3,108,-75.03,-22.56,0.00,0
82,21,4800.00,3978.24,1,91,-61.21,6.13,37.51,0
82,22,1000.00,5408.91,3,4,-108.96,-37.90,22.87,0
82,23,5875.24,2000.00,2,45,-90.94,-19.21,28.87,0
82,24,5291.77,6800.00,2,108,-106.23,-44.72,56.90,1
82,25,1600.00,6702.27,3,105,-55.16,16.17,46.91,0
82,26,1600.00,5800.00,0,12,-120.40,-60.73,0.00,0
82,27,1357.31,2200.00,0,0,-102.85,-40.95,37.28,0
82,28,4700.43,6200.00,2,102,-62.75,-3.11,47.79,0
82,29,5289.55,6000.00,0,102,-56.09,3.14,42.99,0
82,30,1600.00,7704.66,3,105,-78.47,-3.21,28.35,0
82,31,1200.00,2368.29,1,83,-66.34,5.89,52.68,0
82,32,7958.70,7400.00,0,110,-57.26,0.72,37.43,0
82,33,8400.00,2514.95,3,88,-86.20,-20.40,36.01,0
82,34,6679.40,4800.00,2,98,-49.03,18.29,57.89,0
82,35,3200.00,7282.73,3,106,-72.03,-25.23,36.26,0
82,36,6800.00,5058.73,3,98,-60.36,13.56,33.31,0
82,37,3716.86,3600.00,0,90,-65.73,-2.04,21.73,0
82,38,2200.00,7600.00,0,105,-77.32,-1.86,0.00,0
82,39,1000.00,6200.00,1,5,-114.27,-44.11,0.00,0
82,40,1552.29,4800.00,2,94,-46.06,21.63,46.72,0
82,41,2913.97,4400.00,2,18,-89.89,-23.52,24.57,0
82,42,3000.00,6778.98,3,106,-82.98,-23.30,31.20,0
82,43,2600.00,3800.00,0,89,-70.47,4.27,0.00,0
82,44,3120.18,7600.00,2,106,-74.80,-15.17,56.26,0
82,45,7275.95,6200.00,2,104,-89.90,-18.97,33.08,0
82,46,7600.00,6800.00,1,104,-69.23,0.59,0.00,0
82,47,2000.00,6294.78,1,100,-94.61,-23.23,32.50,0
82,48,8400.00,4200.00,2,70,-108.80,-33.99,0.00,0
82,49,5600.00,7032.83,1,108,-75.50,-14.86,38.47,0
82,50,8400.00,7585.66,1,110,-70.23,2.44,26.21,0
82,51,4000.00,7767.18,3,107,-69.61,2.66,50.80,0
82,52,3018.14,3200.00,2,84,-63.22,9.89,41.70,0
82,53,2800.00,4084.33,3,89,-76.65,-8.26,36.54,0
82,54,6200.00,3400.00,2,92,-70.06,-8.17,0.00,0
82,55,3800.00,2200.00,0,23,-110.56,-56.99,0.00,0
82,56,1800.00,4728.74,1,94,-46.99,11.97,38.15,0
82,57,3709.62,4600.00,0,95,-84.71,-25.87,21.56,0
82,58,1454.33,2600.00,0,83,-44.02,39.37,55.49,0
82,59,5200.00,5230.50,3,97,-73.61,-10.81,25.79,0
82,60,1600.00,5470.30,1,94,-77.76,-3.61,56.24,0
82,61,8800.00,4883.33,1,99,-56.68,11.93,35.79,0
82,62,6000.00,6000.00,3,103,-48.96,13.47,0.00,0
82,63,7483.36,7800.00,0,109,-52.86,15.69,56.55,0
82,64,1524.33,2000.00,0,0,-99.48,-30.17,40.33,0
82,65,4200.00,5988.55,1,101,-69.35,-3.20,26.07,0
82,66,5600.00,7800.00,1,108,-43.17,25.61,0.00,0
82,67,1800.00,2600.00,2,83,-85.38,-12.72,0.00,0
82,68,5600.00,3000.00,0,86,-64.93,0.67,0.00,0
82,69,8284.48,8000.00,2,82,-101.25,-37.07,25.20,0
82,70,7800.00,6200.00,1,104,-66.77,3.19,0.00,0
82,71,3093.30,5000.00,2,95,-83.79,-19.42,36.58,0
82,72,5126.10,6200.00,2,102,-59.79,-3.16,35.94,0
82,73,5600.00,2525.48,1,86,-81.19,-18.53,25.23,0
82,74,2030.16,4600.00,2,94,-85.46,-19.71,25.80,0
82,75,2619.09,6600.00,0,100,-99.37,-34.52,22.90,0
82,76,6082.40,6000.00,2,103,-71.56,-11.10,21.79,0
82,77,8800.00,5644.25,1,79,-109.26,-43.49,39.08,0
82,78,5400.00,5600.00,0,97,-66.38,-2.82,0.00,0
82,79,8600.00,3200.00,1,88,-72.10,0.78,0.00,0
82,80,4933.90,5000.00,2,96,-70.16,-14.21,31.73,1
82,81,4200.00,5400.00,1,34,-63.68,-0.59,0.00,0
82,82,7018.28,7200.00,2,109,-68.56,3.23,33.93,0
82,83,8400.00,6000.00,3,72,-102.02,-40.26,0.00,0
82,84,5400.00,5936.94,1,102,-63.12,7.16,21.84,0
82,85,7200.00,7318.44,3,109,-69.12,-3.19,39.85,0
82,86,6011.17,8000.00,0,52,-100.98,-29.82,13.40,0
82,87,5800.00,2596.34,3,86,-72.37,-5.03,54.31,0
82,88,7000.00,6200.00,0,104,-77.22,-18.50,0.00,0
82,89,4600.00,3043.78,1,85,-81.64,-21.34,35.02,0
82,90,6922.89,7800.00,2,109,-86.31,-14.79,39.48,0
82,91,6800.00,4720.20,1,98,-57.76,4.89,57.70,0
82,92,4600.00,7625.76,1,107,-91.02,-21.32,20.02,0
82,93,2528.26,4600.00,2,95,-87.92,-19.81,43.48,0
82,94,6600.00,6622.24,1,103,-67.29,-1.88,59.26,0
82,95,4000.00,3400.00,2,90,-83.43,-25.11,0.00,0
82,96,2600.00,7844.19,1,22,-86.59,-11.50,30.19,0
82,97,2200.00,2969.90,1,83,-81.32,-13.91,36.97,0
82,98,1800.00,3791.45,1,89,-85.58,-24.41,37.58,0
82,99,9000.00,2000.00,2,75,-98.78,-21.40,0.00,0
83,0,2083.57,7200.00,2,105,-70.40,6.53,39.92,0
83,1,2200.00,5400.00,2,100,-67.37,-2.76,0.00,0
83,2,7600.00,4600.00,1,63,-118.11,-59.32,0.00,0
83,3,6200.00,2400.00,0,86,-81.14,-19.15,0.00,0
83,4,8200.00,4166.98,3,70,-98.46,-33.50,54.70,0
83,5,7929.37,3600.00,0,93,-74.54,-9.81,32.58,0
83,6,4200.00,3400.00,3,85,-70.43,-6.69,0.00,0
83,7,5117.50,3600.00,0,91,-61.71,0.26,21.26,0
83,8,4600.00,5291.98,3,96,-71.61,-3.13,43.49,1
83,9,2169.40,3800.00,0,89,-69.61,-3.45,32.84,0
83,10,2800.00,5800.00,0,101,-88.10,-15.55,0.00,0
83,11,4294.28,2600.00,2,85,-75.41,-14.14,43.16,0
83,12,7202.14,5600.00,2,104,-72.03,-12.83,22.78,0
83,13,2000.00,6316.02,3,100,-79.74,-2.03,35.20,0
83,14,6642.93,4800.00,2,98,-67.82,1.45,21.89,0
83,15,8200.00,4798.60,3,99,-61.88,11.96,57.73,0
83,16,4000.00,2497.63,1,85,-81.55,-20.62,38.94,0
83,17,3400.00,4796.48,1,95,-68.02,-0.33,22.72,0
83,18,7891.05,3000.00,2,88,-51.35,14.10,39.40,0
83,19,5288.47,6400.00,0,102,-77.87,-6.63,20.98,0
83,20,6200.00,7400.00,3,108,-75.03,-22.56,0.00,0
83,21,4800.00,4000.00,3,91,-80.53,-20.62,0.00,0
83,22,1000.00,5389.84,3,4,-117.21,-44.63,22.87,0
83,23,5851.18,2000.00,2,45,-93.06,-23.26,28.87,0
83,24,5244.35,6800.00,2,108,-77.17,-25.77,56.90,0
83,25,1600.00,6663.17,3,105,-50.13,22.40,46.91,0
83,26,1600.00,5800.00,0,12,-120.40,-60.73,0.00,0
83,27,1388.38,2200.00,0,0,-116.64,-43.95,37.28,0
83,28,4660.61,6200.00,2,102,-70.22,-4.44,47.79,0
83,29,5325.38,6000.00,0,102,-54.97,17.42,42.99,0
83,30,1600.00,7681.03,3,105,-72.98,3.03,28.35,0
83,31,1200.00,2400.00,0,83,-78.34,-19.55,0.00,0
83,32,7989.90,7400.00,0,110,-78.32,-7.08,37.43,0
83,33,8400.00,2484.95,3,88,-65.61,2.89,36.01,0
83,34,6631.16,4800.00,2,98,-62.07,0.34,57.89,0
83,35,3200.00,7252.51,3,106,-63.03,-18.01,36.26,0
83,36,6800.00,5030.97,3,98,-44.92,21.58,33.31,0
83,37,3734.97,3600.00,0,90,-67.13,-1.06,21.73,0
83,38,2200.00,7600.00,0,105,-77.32,-1.86,0.00,0
83,39,1000.00,6200.00,1,5,-114.27,-44.11,0.00,0
83,40,1513.36,4800.00,2,94,-72.41,-6.32,46.72,0
83,41,2893.50,4400.00,2,18,-92.28,-28.03,24.57,0
83,42,3000.00,6752.98,3,106,-61.58,0.27,31.20,0
83,43,2600.00,3800.00,0,89,-70.47,4.27,0.00,0
83,44,3073.30,7600.00,2,106,-53.63,0.47,56.26,0
83,45,7248.39,6200.00,2,65,-83.16,-25.06,33.08,1
83,46,7600.00,6800.00,1,104,-69.23,0.59,0.00,0
83,47,2000.00,6321.86,1,13,-87.30,-22.45,32.50,1
83,48,8400.00,4200.00,2,70,-108.80,-33.99,0.00,0
83,49,5600.00,7064.89,1,108,-75.21,-14.58,38.47,0
83,50,8392.50,7600.00,2,110,-83.58,-14.19,26.21,0
83,51,4000.00,7724.85,3,107,-84.59,-9.40,50.80,0
83,52,3000.00,3200.00,0,84,-81.47,-29.26,0.00,0
83,53,2800.00,4053.87,3,89,-78.77,-16.00,36.54,0
83,54,6184.10,3400.00,2,92,-83.05,-14.09,19.08,0
83,55,3800.00,2200.00,0,23,-110.56,-56.99,0.00,0
83,56,1800.00,4760.53,1,94,-26.23,34.45,38.15,0
83,57,3727.59,4600.00,0,95,-85.60,-24.87,21.56,0
83,58,1500.57,2600.00,0,83,-32.85,40.09,55.49,0
83,59,5200.00,5209.01,3,97,-81.26,-20.16,25.79,0
83,60,1600.00,5517.17,1,94,-54.12,21.92,56.24,0
83,61,8800.00,4913.15,1,99,-56.96,8.53,35.79,0
83,62,6000.00,6000.00,3,103,-48.96,13.47,0.00,0
83,63,7530.49,7800.00,0,109,-57.39,12.04,56.55,0
83,64,1557.94,2000.00,0,0,-111.33,-41.33,40.33,0
83,65,4200.00,6000.00,2,101,-66.97,-8.74,0.00,0
83,66,5600.00,7800.00,1,108,-43.17,25.61,0.00,0
83,67,1800.00,2600.00,2,83,-85.38,-12.72,0.00,0
83,68,5600.00,3000.00,0,86,-64.93,0.67,0.00,0
83,69,8263.48,8000.00,2,74,-109.11,-48.93,25.20,1
83,70,7800.00,6200.00,1,104,-66.77,3.19,0.00,0
83,71,3062.81,5000.00,2,95,-67.34,-2.08,36.58,0
83,72,5096.15,6200.00,2,102,-50.97,11.21,35.94,0
83,73,5600.00,2546.51,1,86,-73.70,-9.48,25.23,0
83,74,2008.66,4600.00,2,94,-67.39,-6.51,25.80,0
83,75,2657.26,6600.00,0,100,-87.78,-39.98,45.81,0
83,76,6064.23,6000.00,2,103,-80.21,-24.98,21.79,0
83,77,8800.00,5676.82,1,79,-125.39,-69.28,39.08,0
83,78,5400.00,5600.00,0,97,-66.38,-2.82,0.00,0
83,79,8600.00,3200.00,1,88,-72.10,0.78,0.00,0
83,80,4907.46,5000.00,2,96,-74.39,-6.89,31.73,0
83,81,4200.00,5400.00,1,34,-63.68,-0.59,0.00,0
83,82,6990.00,7200.00,2,109,-67.00,6.31,33.93,0
83,83,8400.00,6000.00,3,72,-102.02,-40.26,0.00,0
83,84,5400.00,5955.14,1,102,-68.25,-1.37,21.84,0
83,85,7200.00,7285.23,3,109,-74.71,-7.18,39.85,0
83,86,6033.51,8000.00,0,52,-97.38,-26.30,26.80,0
83,87,5800.00,2551.08,3,86,-64.57,-1.72,54.31,0
83,88,7024.31,6200.00,0,104,-60.29,9.98,29.17,0
83,89,4600.00,3072.97,1,85,-99.49,-35.79,35.02,0
83,90,6889.99,7800.00,2,59,-108.27,-30.95,39.48,1
