Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp
87,4097.12,3200.00,2.00,2,24,0.03,NLOS,127.87,-14.23,-93.42,-65.64,8.87,20.57,0,32,-103.97,31,-107.63,39,-112.86,47,-115.05,38,-118.39,30,-118.63
88,4091.40,3200.00,2.00,2,24,0.03,NLOS,127.71,-14.23,-93.26,-65.48,9.09,20.57,0,32,-104.03,31,-107.73,39,-112.97,47,-115.10,38,-118.45,30,-118.64
89,4085.69,3200.00,2.00,2,24,0.03,NLOS,127.55,-14.23,-93.10,-65.32,9.32,20.57,0,32,-104.08,31,-107.82,39,-113.08,47,-115.15,38,-118.51,30,-118.65
90,4079.97,3200.00,2.00,2,31,0.05,NLOS,121.09,2.40,-103.28,-75.50,3.22,20.57,1,16,-107.61,47,-108.83,39,-110.10,25,-111.34,32,-111.87,24,-114.45
91,4074.26,3200.00,2.00,2,31,0.05,NLOS,121.19,2.40,-103.38,-75.60,3.15,20.57,0,16,-107.54,47,-108.89,39,-110.21,25,-111.29,32,-111.93,24,-114.28
92,4068.55,3200.00,2.00,2,31,0.05,NLOS,121.30,2.40,-103.48,-75.70,3.08,20.57,0,16,-107.47,47,-108.94,39,-110.31,25,-111.25,32,-111.99,24,-114.12
93,4062.83,3200.00,2.00,2,31,0.05,NLOS,121.41,2.40,-103.59,-75.81,3.00,20.57,0,16,-107.40,47,-108.99,39,-110.41,25,-111.20,32,-112.05,24,-113.95
94,4057.12,3200.00,2.00,2,31,0.04,NLOS,121.51,2.40,-103.70,-75.92,2.92,20.57,0,16,-107.33,47,-109.04,39,-110.51,25,-111.16,32,-112.12,24,-113.78
95,4051.40,3200.00,2.00,2,31,0.04,NLOS,121.62,-7.26,-94.15,-66.37,2.57,20.57,0,24,-98.48,39,-105.29,23,-106.60,32,-108.96,17,-113.03,30,-114.31
96,4045.69,3200.00,2.00,2,31,0.04,NLOS,121.74,-7.26,-94.26,-66.48,2.35,20.57,0,24,-98.31,39,-105.39,23,-106.54,32,-109.02,17,-112.97,30,-114.32
97,4039.97,3200.00,2.00,2,31,0.04,NLOS,121.85,-7.26,-94.37,-66.59,2.13,20.57,0,24,-98.13,39,-105.49,23,-106.49,32,-109.09,17,-112.90,30,-114.33
98,4034.26,3200.00,2.00,2,31,0.04,NLOS,121.96,-7.26,-94.49,-66.71,1.90,20.57,0,24,-97.96,39,-105.60,23,-106.43,32,-109.16,17,-112.84,30,-114.35
99,4028.54,3200.00,2.00,2,31,0.04,NLOS,122.08,-7.26,-94.61,-66.82,1.67,20.57,0,24,-97.78,39,-105.69,23,-106.37,32,-109.23,17,-112.77,30,-114.36
100,4022.83,3200.00,2.00,2,32,0.03,NLOS,126.37,-7.31,-98.84,-71.06,2.32,20.57,1,31,-102.88,24,-107.48,23,-108.73,30,-112.99,34,-113.13,39,-116.15
101,4017.11,3200.00,2.00,2,32,0.03,NLOS,126.44,-7.31,-98.91,-71.13,2.28,20.57,0,31,-103.00,24,-107.30,23,-108.67,30,-113.00,34,-113.14,39,-116.24
102,4011.40,3200.00,2.00,2,32,0.03,NLOS,126.52,-7.31,-98.99,-71.21,2.24,20.57,0,31,-103.12,24,-107.11,23,-108.62,30,-113.02,34,-113.14,25,-116.27
103,4005.68,3200.00,2.00,2,32,0.03,NLOS,126.59,-7.31,-99.06,-71.28,2.20,20.57,0,31,-103.24,24,-106.93,23,-108.56,30,-113.03,34,-113.15,25,-116.22
104,3999.97,3200.00,2.00,2,32,0.03,NLOS,126.67,-7.31,-99.14,-71.36,2.15,20.57,0,31,-103.36,24,-106.74,23,-108.51,30,-113.05,34,-113.15,25,-116.18
105,3994.26,3200.00,2.00,2,31,0.04,NLOS,122.81,-6.39,-96.20,-68.42,2.25,20.57,1,32,-100.11,23,-106.76,24,-107.59,39,-113.75,17,-116.71,18,-117.64
106,3988.54,3200.00,2.00,2,31,0.04,NLOS,122.93,-6.39,-96.33,-68.55,2.15,20.57,0,32,-100.19,23,-106.71,24,-107.40,39,-113.84,17,-116.64,18,-117.61
107,3982.83,3200.00,2.00,2,31,0.04,NLOS,123.06,-6.39,-96.46,-68.67,2.04,20.57,0,32,-100.27,23,-106.66,24,-107.21,39,-113.94,17,-116.57,18,-117.57
108,3977.11,3200.00,2.00,2,31,0.04,NLOS,123.19,-6.39,-96.58,-68.80,1.94,20.57,0,32,-100.35,23,-106.60,24,-107.01,39,-114.03,17,-116.51,18,-117.54
109,3971.40,3200.00,2.00,2,31,0.04,NLOS,123.31,-6.39,-96.71,-68.93,1.83,20.57,0,32,-100.43,23,-106.55,24,-106.81,39,-114.13,17,-116.44,18,-117.50
110,3965.68,3200.00,2.00,2,24,0.04,NLOS,123.73,0.71,-104.22,-76.44,1.16,20.57,1,32,-108.99,31,-110.17,33,-114.73,16,-116.28,23,-116.54,30,-117.04
111,3959.97,3200.00,2.00,2,24,0.04,NLOS,123.52,0.71,-104.02,-76.24,1.43,20.57,0,32,-109.08,31,-110.29,33,-114.75,16,-116.20,23,-116.49,30,-117.06
112,3954.25,3200.00,2.00,2,24,0.04,NLOS,123.32,0.71,-103.81,-76.03,1.70,20.57,0,32,-109.16,31,-110.42,33,-114.76,16,-116.13,23,-116.43,30,-117.08
113,3948.54,3200.00,2.00,2,24,0.04,NLOS,123.11,0.71,-103.60,-75.82,1.97,20.57,0,32,-109.25,31,-110.55,33,-114.77,16,-116.06,23,-116.38,30,-117.09
114,3942.82,3200.00,2.00,2,24,0.04,NLOS,122.90,0.71,-103.39,-75.61,2.25,20.57,0,32,-109.33,31,-110.68,33,-114.79,16,-115.98,23,-116.33,30,-117.11
115,3937.11,3200.00,2.00,2,24,0.04,NLOS,122.68,-0.50,-101.96,-74.18,-1.06,20.57,0,31,-102.41,23,-108.38,32,-112.15,40,-113.21,25,-117.41,33,-117.41
116,3931.40,3200.00,2.00,2,24,0.04,NLOS,122.46,-0.50,-101.75,-73.97,-0.76,20.57,0,31,-102.54,23,-108.33,32,-112.23,40,-113.26,25,-117.37,33,-117.43
117,3925.68,3200.00,2.00,2,24,0.04,NLOS,122.24,-0.50,-101.53,-73.75,-0.45,20.57,0,31,-102.67,23,-108.28,32,-112.32,40,-113.32,25,-117.33,33,-117.44
118,3919.97,3200.00,2.00,2,24,0.04,NLOS,122.02,-0.50,-101.30,-73.52,-0.14,20.57,0,31,-102.80,23,-108.23,32,-112.41,40,-113.37,25,-117.29,33,-117.46
119,3914.25,3200.00,2.00,2,24,0.04,NLOS,121.79,-0.50,-101.08,-73.30,0.17,20.57,0,31,-102.94,23,-108.18,32,-112.50,40,-113.42,25,-117.25,33,-117.48
120,3908.54,3200.00,2.00,2,24,0.04,NLOS,121.57,0.85,-102.20,-74.42,-2.01,20.57,0,31,-101.87,32,-106.32,33,-109.93,39,-113.88,16,-114.10,40,-117.71
121,3902.82,3200.00,2.00,2,24,0.05,NLOS,121.33,0.85,-101.97,-74.19,-1.68,20.57,0,31,-102.00,32,-106.41,33,-109.94,39,-113.97,16,-114.02,40,-117.76
122,3897.11,3200.00,2.00,2,24,0.05,NLOS,121.10,0.85,-101.73,-73.95,-1.33,20.57,0,31,-102.13,32,-106.50,33,-109.96,16,-113.94,39,-114.05,40,-117.81
123,3891.39,3200.00,2.00,2,24,0.05,NLOS,120.86,0.85,-101.50,-73.71,-0.99,20.57,0,31,-102.27,32,-106.60,33,-109.98,16,-113.87,39,-114.14,40,-117.86
124,3885.68,3200.00,2.00,2,24,0.05,NLOS,120.62,0.85,-101.25,-73.47,-0.64,20.57,0,31,-102.40,32,-106.69,33,-110.00,16,-113.79,39,-114.23,40,-117.91
125,3879.96,3200.00,2.00,2,24,0.05,NLOS,120.37,0.01,-100.16,-72.38,2.86,20.57,0,31,-106.22,32,-109.62,16,-111.26,39,-112.29,25,-113.44,17,-118.44
