Step,ue0_x,ue0_y,ue0_direction,ue0_connected_bs,ue0_current_rsrp,ue0_sinr,ue0_speed,ue0_handover,ue0_rsrp_bs0,ue0_sinr_bs0,ue0_rsrp_bs1,ue0_sinr_bs1,ue0_rsrp_bs2,ue0_sinr_bs2,ue0_rsrp_bs3,ue0_sinr_bs3,ue0_rsrp_bs4,ue0_sinr_bs4,ue0_rsrp_bs5,ue0_sinr_bs5,ue0_rsrp_bs6,ue0_sinr_bs6
5748,5100.00,5731.62,3,4,-60.19,14.01,90.00,0,-108.42,-48.40,-90.42,-30.39,-103.82,-43.80,-74.40,-14.22,-60.19,14.01,-96.29,-36.27,-93.79,-33.76
5749,5100.00,5731.38,3,4,-58.35,14.83,90.00,0,-111.84,-inf,-90.87,-32.65,-102.29,-44.08,-73.32,-14.97,-58.35,14.83,-97.03,-38.82,-94.36,-36.15
5750,5100.00,5731.12,3,4,-58.63,17.16,90.00,0,-109.56,-51.02,-89.71,-31.16,-103.67,-45.13,-76.07,-17.45,-58.63,17.16,-97.83,-39.28,-95.40,-36.86
5751,5100.00,5730.88,3,4,-58.49,16.66,90.00,0,-109.43,-51.02,-90.46,-32.06,-102.96,-44.56,-75.35,-16.86,-58.49,16.66,-100.52,-42.12,-97.64,-39.24
5752,5100.00,5730.62,3,4,-55.75,20.84,90.00,0,-111.08,-inf,-92.77,-37.05,-103.48,-47.76,-76.77,-21.02,-55.75,20.84,-103.93,-48.21,-98.14,-42.43
5753,5100.00,5730.38,3,4,-55.93,20.51,90.00,0,-112.19,-inf,-94.99,-39.10,-103.41,-47.52,-76.58,-20.66,-55.93,20.51,-103.56,-47.67,-96.12,-40.23
5754,5100.00,5730.12,3,4,-56.09,21.63,90.00,0,-112.98,-inf,-93.96,-37.90,-106.33,-50.27,-77.91,-21.82,-56.09,21.63,-106.59,-50.53,-97.28,-41.22
5755,5100.00,5729.88,3,4,-56.43,21.26,90.00,0,-109.57,-53.17,-93.92,-37.52,-105.79,-49.39,-77.89,-21.46,-56.43,21.26,-105.88,-49.48,-96.96,-40.56
5756,5100.00,5729.62,3,4,-57.80,19.86,90.00,0,-111.85,-inf,-94.19,-36.43,-106.52,-48.77,-77.84,-20.03,-57.80,19.86,-102.17,-44.41,-99.31,-41.55
5757,5100.00,5729.38,3,4,-60.95,16.68,90.00,0,-115.42,-inf,-93.08,-32.21,-107.24,-46.38,-77.84,-16.90,-60.95,16.68,-99.69,-38.83,-100.01,-39.15
5758,5100.00,5729.12,3,4,-60.70,18.50,90.00,0,-114.79,-inf,-93.06,-32.42,-106.01,-45.38,-79.53,-18.84,-60.70,18.50,-100.30,-39.67,-97.99,-37.35
5759,5100.00,5728.88,3,4,-61.50,16.62,90.00,0,-115.99,-inf,-93.53,-32.12,-105.23,-43.81,-78.43,-16.93,-61.50,16.62,-98.44,-37.03,-94.78,-33.37
5760,5100.00,5728.62,3,4,-62.29,15.52,90.00,0,-117.46,-inf,-95.54,-33.37,-104.45,-42.27,-78.08,-15.80,-62.29,15.52,-98.09,-35.91,-93.65,-31.47
5761,5100.00,5728.38,3,4,-64.56,12.77,90.00,0,-120.16,-inf,-97.54,-33.20,-105.19,-40.85,-77.58,-13.03,-64.56,12.77,-100.22,-35.88,-92.17,-27.82
5762,5100.00,5728.12,3,4,-64.31,14.50,90.00,0,-120.88,-inf,-96.27,-32.11,-103.47,-39.32,-79.41,-15.12,-64.31,14.50,-99.81,-35.65,-89.18,-25.01
5763,5100.00,5727.88,3,4,-65.01,12.88,90.00,0,-122.59,-inf,-96.23,-31.43,-106.01,-41.21,-78.24,-13.24,-65.01,12.88,-98.10,-33.30,-91.29,-26.49
5764,5100.00,5727.62,3,4,-65.12,14.81,90.00,0,-120.78,-inf,-94.83,-29.85,-104.99,-40.01,-80.47,-15.37,-65.12,14.81,-98.01,-33.03,-92.49,-27.50
5765,5100.00,5727.38,3,4,-64.25,15.46,90.00,0,-119.07,-inf,-91.68,-27.55,-103.28,-39.15,-80.45,-16.22,-64.25,15.46,-100.66,-36.53,-91.20,-27.06
5766,5100.00,5727.12,3,4,-65.49,14.37,90.00,0,-120.08,-inf,-93.90,-28.56,-103.78,-38.45,-80.85,-15.40,-65.49,14.37,-100.91,-35.58,-88.27,-22.92
5767,5100.00,5726.88,3,4,-64.95,14.80,90.00,0,-119.39,-inf,-92.40,-27.59,-100.37,-35.56,-80.55,-15.63,-64.95,14.80,-98.16,-33.36,-90.63,-25.82
5768,5100.00,5726.62,3,4,-64.33,17.20,90.00,0,-122.73,-inf,-89.69,-25.44,-101.49,-37.25,-83.23,-18.93,-64.33,17.20,-99.27,-35.03,-90.37,-26.12
5769,5100.00,5726.38,3,4,-63.63,17.86,90.00,0,-121.50,-inf,-87.85,-24.27,-101.82,-38.26,-84.07,-20.47,-63.63,17.86,-98.22,-34.66,-89.17,-25.60
5770,5100.00,5726.12,3,4,-62.19,20.96,90.00,0,-119.87,-inf,-88.87,-26.70,-99.58,-37.42,-86.00,-23.82,-62.19,20.96,-99.18,-37.03,-91.54,-29.38
5771,5100.00,5725.88,3,4,-60.28,22.09,90.00,0,-122.95,-inf,-89.13,-28.87,-99.49,-39.23,-85.06,-24.79,-60.28,22.09,-100.61,-40.35,-89.39,-29.13
5772,5100.00,5725.62,3,4,-61.85,22.89,90.00,0,-123.97,-inf,-90.73,-28.90,-103.43,-41.60,-89.27,-27.43,-61.85,22.89,-100.01,-38.18,-89.66,-27.83
5773,5100.00,5725.38,3,4,-62.47,19.90,90.00,0,-122.22,-inf,-88.92,-26.48,-103.10,-40.67,-85.96,-23.52,-62.47,19.90,-101.16,-38.73,-87.56,-25.12
5774,5100.00,5725.12,3,4,-64.41,18.39,90.00,0,-121.48,-inf,-88.03,-23.66,-104.84,-40.49,-85.88,-21.50,-64.41,18.39,-100.68,-36.33,-90.58,-26.22
5775,5100.00,5724.88,3,4,-63.87,18.55,90.00,0,-123.21,-inf,-87.62,-23.79,-107.70,-43.89,-84.77,-20.92,-63.87,18.55,-101.54,-37.73,-93.27,-29.46
5776,5100.00,5724.62,3,4,-61.44,19.77,90.00,0,-122.60,-inf,-89.25,-27.85,-110.04,-inf,-82.53,-21.10,-61.44,19.77,-101.58,-40.19,-92.03,-30.63
5777,5100.00,5724.38,3,4,-61.06,20.96,90.00,0,-123.66,-inf,-87.32,-26.28,-109.80,-48.78,-84.65,-23.61,-61.06,20.96,-102.32,-41.30,-90.74,-29.72
5778,5100.00,5724.12,3,4,-59.54,22.50,90.00,0,-123.54,-inf,-86.93,-27.41,-110.02,-inf,-85.34,-25.81,-59.54,22.50,-103.60,-44.09,-89.39,-29.87
5779,5100.00,5723.88,3,4,-61.70,21.62,90.00,0,-125.74,-inf,-91.45,-29.78,-109.34,-47.67,-85.34,-23.65,-61.70,21.62,-104.64,-42.98,-90.61,-28.94
5780,5100.00,5723.62,3,4,-60.95,23.19,90.00,0,-125.57,-inf,-92.77,-31.84,-109.35,-48.43,-85.79,-24.85,-60.95,23.19,-102.77,-41.84,-92.79,-31.86
5781,5100.00,5723.38,3,4,-63.11,20.52,90.00,0,-124.85,-inf,-91.96,-28.89,-111.09,-inf,-85.41,-22.31,-63.11,20.52,-104.27,-41.20,-91.63,-28.56
5782,5100.00,5723.12,3,4,-66.23,18.55,90.00,0,-124.19,-inf,-93.83,-27.65,-109.59,-43.43,-86.61,-20.40,-66.23,18.55,-104.95,-38.79,-92.29,-26.12
5783,5100.00,5722.88,3,4,-62.45,21.44,90.00,0,-122.95,-inf,-92.81,-30.38,-109.70,-47.28,-85.39,-22.95,-62.45,21.44,-104.24,-41.81,-92.88,-30.45
5784,5100.00,5722.62,3,4,-65.00,19.62,90.00,0,-120.60,-inf,-92.54,-27.58,-108.62,-43.67,-86.27,-21.29,-65.00,19.62,-107.85,-42.90,-93.90,-28.94
5785,5100.00,5722.38,3,4,-64.54,20.75,90.00,0,-118.54,-inf,-92.82,-28.31,-106.25,-41.74,-87.04,-22.52,-64.54,20.75,-108.73,-44.22,-94.89,-30.38
5786,5100.00,5722.12,3,4,-63.02,19.07,90.00,0,-118.47,-inf,-92.81,-29.84,-104.60,-41.64,-83.02,-20.01,-63.02,19.07,-107.48,-44.52,-92.89,-29.91
5787,5100.00,5721.88,3,4,-62.66,20.37,90.00,0,-120.70,-inf,-93.89,-31.27,-104.44,-41.82,-83.98,-21.33,-62.66,20.37,-107.27,-44.65,-93.78,-31.16
5788,5100.00,5721.62,3,4,-62.97,20.37,90.00,0,-119.87,-inf,-93.17,-30.23,-105.58,-42.65,-84.25,-21.28,-62.97,20.37,-108.77,-45.84,-96.05,-33.11
5789,5100.00,5721.38,3,4,-60.62,23.16,90.00,0,-120.08,-inf,-92.61,-32.01,-106.58,-45.98,-84.82,-24.21,-60.62,23.16,-109.93,-49.33,-96.57,-35.97
5790,5100.00,5721.12,3,4,-60.94,22.07,90.00,0,-122.27,-inf,-92.90,-31.99,-107.79,-46.88,-83.98,-23.04,-60.94,22.07,-111.03,-inf,-94.27,-33.35
5791,5100.00,5720.88,3,4,-59.33,22.74,90.00,0,-123.11,-inf,-93.36,-34.05,-108.29,-48.99,-82.70,-23.38,-59.33,22.74,-113.74,-inf,-95.78,-36.48
5792,5100.00,5720.62,3,4,-60.64,21.76,90.00,0,-122.61,-inf,-92.29,-31.67,-106.68,-46.07,-83.35,-22.71,-60.64,21.76,-115.06,-inf,-93.84,-33.23
5793,5100.00,5720.38,3,4,-63.04,17.77,90.00,0,-124.27,-inf,-90.96,-27.99,-108.31,-45.35,-81.73,-18.70,-63.04,17.77,-113.07,-inf,-91.75,-28.78
5794,5100.00,5720.12,3,4,-62.84,18.24,90.00,0,-120.73,-inf,-87.97,-25.18,-108.75,-45.98,-82.57,-19.76,-62.84,18.24,-114.13,-inf,-92.44,-29.67
5795,5100.00,5719.88,3,4,-61.32,20.39,90.00,0,-120.70,-inf,-86.28,-24.99,-110.99,-inf,-84.16,-22.86,-61.32,20.39,-114.21,-inf,-93.40,-32.12
5796,5100.00,5719.62,3,4,-61.62,19.07,90.00,0,-119.58,-inf,-84.49,-22.91,-111.48,-inf,-83.36,-21.77,-61.62,19.07,-113.17,-inf,-95.75,-34.19
5797,5100.00,5719.38,3,4,-61.48,18.98,90.00,0,-119.69,-inf,-85.01,-23.56,-112.09,-inf,-82.73,-21.27,-61.48,18.98,-111.31,-inf,-94.01,-32.59
5798,5100.00,5719.12,3,4,-60.28,21.11,90.00,0,-119.15,-inf,-86.90,-26.64,-111.31,-inf,-83.16,-22.89,-60.28,21.11,-111.85,-inf,-95.47,-35.22
5799,5100.00,5718.88,3,4,-60.26,21.25,90.00,0,-120.55,-inf,-87.36,-27.12,-110.69,-inf,-83.27,-23.02,-60.26,21.25,-111.77,-inf,-93.78,-33.55
5800,5100.00,5718.62,3,4,-59.98,21.13,90.00,0,-120.32,-inf,-88.01,-28.06,-110.53,-inf,-82.71,-22.74,-59.98,21.13,-111.67,-inf,-91.47,-31.52
5801,5100.00,5718.38,3,4,-59.60,20.05,90.00,0,-120.60,-inf,-87.47,-27.90,-106.75,-47.19,-80.95,-21.35,-59.60,20.05,-113.24,-inf,-90.58,-31.02
5802,5100.00,5718.12,3,4,-58.34,23.01,90.00,0,-118.70,-inf,-87.83,-29.51,-107.57,-49.25,-83.58,-25.25,-58.34,23.01,-111.95,-inf,-89.31,-30.99
5803,5100.00,5717.88,3,4,-58.83,22.24,90.00,0,-119.23,-inf,-88.11,-29.31,-106.16,-47.36,-84.07,-25.26,-58.83,22.24,-112.01,-inf,-86.48,-27.67
5804,5100.00,5717.62,3,4,-58.85,20.85,90.00,0,-120.56,-inf,-89.18,-30.36,-105.19,-46.37,-83.25,-24.42,-58.85,20.85,-113.27,-inf,-83.34,-24.51
5805,5100.00,5717.38,3,4,-61.91,18.18,90.00,0,-120.26,-inf,-87.45,-25.59,-105.58,-43.73,-83.31,-21.43,-61.91,18.18,-113.70,-inf,-84.97,-23.10
5806,5100.00,5717.12,3,4,-61.70,20.07,90.00,0,-117.34,-inf,-88.85,-27.18,-105.30,-43.64,-86.05,-24.37,-61.70,20.07,-115.44,-inf,-85.64,-23.96
5807,5100.00,5716.88,3,4,-64.05,18.30,90.00,0,-119.41,-inf,-87.84,-23.83,-107.41,-43.42,-86.90,-22.89,-64.05,18.30,-114.40,-inf,-86.95,-22.94
5808,5100.00,5716.62,3,4,-64.73,16.34,90.00,0,-119.49,-inf,-85.50,-20.83,-109.25,-44.61,-87.34,-22.68,-64.73,16.34,-114.76,-inf,-85.17,-20.50
5809,5100.00,5716.38,3,4,-65.91,15.20,90.00,0,-120.01,-inf,-84.97,-19.13,-111.88,-inf,-86.90,-21.08,-65.91,15.20,-114.70,-inf,-86.18,-20.36
5810,5100.00,5716.12,3,4,-68.86,10.67,90.00,0,-120.73,-inf,-82.14,-13.45,-110.69,-inf,-86.60,-18.03,-68.86,10.67,-113.72,-inf,-85.62,-17.03
5811,5100.00,5715.88,3,4,-68.24,11.68,90.00,0,-117.96,-inf,-82.08,-13.95,-110.97,-inf,-86.82,-18.80,-68.24,11.68,-113.90,-inf,-87.42,-19.41
5812,5100.00,5715.62,3,4,-70.44,10.13,90.00,0,-118.15,-inf,-82.03,-11.70,-112.06,-inf,-87.49,-17.38,-70.44,10.13,-115.03,-inf,-92.16,-22.09
5813,5100.00,5715.38,3,4,-69.12,12.85,90.00,0,-121.29,-inf,-83.56,-14.51,-111.00,-inf,-88.99,-20.04,-69.12,12.85,-114.82,-inf,-92.36,-23.44
5814,5100.00,5715.12,3,4,-67.51,14.57,90.00,0,-122.84,-inf,-83.38,-15.91,-109.73,-42.37,-89.51,-22.13,-67.51,14.57,-116.50,-inf,-94.31,-26.94
5815,5100.00,5714.88,3,4,-67.02,14.47,90.00,0,-121.51,-inf,-82.76,-15.78,-109.48,-42.61,-89.26,-22.37,-67.02,14.47,-114.85,-inf,-92.99,-26.11
5816,5100.00,5714.62,3,4,-65.20,16.61,90.00,0,-122.75,-inf,-83.53,-18.36,-108.47,-43.37,-88.15,-23.02,-65.20,16.61,-115.15,-inf,-92.90,-27.79
5817,5100.00,5714.38,3,4,-65.38,16.77,90.00,0,-124.66,-inf,-85.31,-19.97,-106.44,-41.15,-86.41,-21.08,-65.38,16.77,-114.81,-inf,-91.34,-26.04
5818,5100.00,5714.12,3,4,-62.12,19.94,90.00,0,-124.69,-inf,-85.46,-23.36,-107.26,-45.18,-86.44,-24.35,-62.12,19.94,-115.92,-inf,-90.05,-27.97
5819,5100.00,5713.88,3,4,-61.22,21.49,90.00,0,-126.12,-inf,-85.68,-24.47,-106.18,-45.00,-86.80,-25.60,-61.22,21.49,-114.22,-inf,-93.54,-32.35
5820,5100.00,5713.62,3,4,-59.16,24.52,90.00,0,-126.80,-inf,-88.80,-29.65,-106.40,-47.26,-86.15,-27.00,-59.16,24.52,-114.56,-inf,-93.72,-34.58
5821,5100.00,5713.38,3,4,-60.94,23.81,90.00,0,-125.10,-inf,-89.98,-29.05,-107.16,-46.24,-87.73,-26.80,-60.94,23.81,-117.51,-inf,-92.72,-31.79
5822,5100.00,5713.12,3,4,-61.79,21.67,90.00,0,-127.46,-inf,-89.38,-27.62,-105.92,-44.16,-85.72,-23.94,-61.79,21.67,-118.31,-inf,-92.61,-30.84
5823,5100.00,5712.88,3,4,-61.41,23.34,90.00,0,-127.15,-inf,-89.29,-27.89,-106.51,-45.12,-88.45,-27.05,-61.41,23.34,-119.27,-inf,-92.09,-30.70
5824,5100.00,5712.62,3,4,-63.02,21.93,90.00,0,-127.46,-inf,-89.48,-26.47,-106.31,-43.31,-90.38,-27.37,-63.02,21.93,-120.78,-inf,-89.87,-26.87
5825,5100.00,5712.38,3,4,-64.82,18.96,90.00,0,-128.01,-inf,-87.71,-22.92,-105.75,-40.99,-91.32,-26.54,-64.82,18.96,-122.94,-inf,-87.88,-23.09
5826,5100.00,5712.12,3,4,-64.59,18.45,90.00,0,-125.81,-inf,-85.82,-21.26,-105.60,-41.07,-91.94,-27.40,-64.59,18.45,-123.25,-inf,-88.02,-23.47
5827,5100.00,5711.88,3,4,-65.79,15.07,90.00,0,-125.17,-inf,-84.25,-18.53,-105.92,-40.26,-91.66,-25.99,-65.79,15.07,-122.40,-inf,-84.39,-18.67
5828,5100.00,5711.62,3,4,-65.13,17.61,90.00,0,-124.18,-inf,-85.79,-20.69,-106.14,-41.08,-92.88,-27.82,-65.13,17.61,-122.76,-inf,-86.92,-21.83
5829,5100.00,5711.38,3,4,-64.05,17.69,90.00,0,-123.30,-inf,-84.83,-20.82,-107.32,-43.34,-91.01,-27.02,-64.05,17.69,-123.55,-inf,-86.03,-22.02
5830,5100.00,5711.12,3,4,-64.25,18.44,90.00,0,-121.97,-inf,-85.24,-21.02,-103.83,-39.64,-90.96,-26.76,-64.25,18.44,-121.37,-inf,-88.40,-24.20
5831,5100.00,5710.88,3,4,-62.39,20.14,90.00,0,-121.28,-inf,-87.01,-24.64,-106.32,-43.97,-88.69,-26.34,-62.39,20.14,-122.65,-inf,-86.74,-24.37
5832,5100.00,5710.62,3,4,-61.10,21.47,90.00,0,-123.23,-inf,-88.24,-27.16,-107.69,-46.62,-88.15,-27.07,-61.10,21.47,-122.42,-inf,-86.22,-25.14
5833,5100.00,5710.38,3,4,-60.76,20.52,90.00,0,-121.52,-inf,-87.51,-26.78,-105.63,-44.91,-84.83,-24.09,-60.76,20.52,-120.67,-inf,-86.46,-25.73
5834,5100.00,5710.12,3,4,-63.14,18.12,90.00,0,-121.23,-inf,-87.19,-24.11,-105.61,-42.54,-85.29,-22.20,-63.14,18.12,-120.69,-inf,-86.04,-22.94
5835,5100.00,5709.88,3,4,-63.68,18.91,90.00,0,-122.32,-inf,-87.72,-24.08,-107.25,-43.63,-86.41,-22.76,-63.68,18.91,-120.25,-inf,-88.50,-24.86
5836,5100.00,5709.62,3,4,-65.97,16.71,90.00,0,-119.81,-inf,-88.03,-22.12,-108.75,-42.86,-85.35,-19.42,-65.97,16.71,-119.12,-inf,-91.02,-25.13
5837,5100.00,5709.38,3,4,-66.86,17.92,90.00,0,-119.15,-inf,-88.36,-21.54,-107.47,-40.68,-88.74,-21.92,-66.86,17.92,-119.32,-inf,-93.90,-27.10
5838,5100.00,5709.12,3,4,-67.21,16.19,90.00,0,-117.96,-inf,-86.43,-19.27,-109.44,-42.33,-87.50,-20.35,-67.21,16.19,-120.25,-inf,-93.89,-26.77
5839,5100.00,5708.88,3,4,-68.57,15.80,90.00,0,-118.95,-inf,-88.43,-19.94,-108.61,-40.15,-87.64,-19.14,-68.57,15.80,-121.05,-inf,-94.07,-25.61
5840,5100.00,5708.62,3,4,-70.85,12.38,90.00,0,-115.55,-inf,-87.80,-17.11,-106.16,-35.55,-85.91,-15.17,-70.85,12.38,-122.32,-inf,-93.94,-23.31
5841,5100.00,5708.38,3,4,-71.55,14.10,90.00,0,-117.51,-inf,-90.54,-19.11,-107.09,-35.71,-89.18,-17.72,-71.55,14.10,-122.84,-inf,-92.91,-21.49
5842,5100.00,5708.12,3,4,-72.23,13.20,90.00,0,-115.96,-inf,-90.59,-18.51,-110.17,-inf,-88.94,-16.82,-72.23,13.20,-123.65,-inf,-92.09,-20.02
5843,5100.00,5707.88,3,4,-72.58,14.41,90.00,0,-117.41,-inf,-90.51,-18.02,-110.07,-inf,-92.17,-19.70,-72.58,14.41,-122.53,-inf,-93.92,-21.46
5844,5100.00,5707.62,3,4,-72.31,15.66,90.00,0,-117.29,-inf,-92.92,-20.69,-112.67,-inf,-93.02,-20.79,-72.31,15.66,-121.45,-inf,-93.13,-20.90
5845,5100.00,5707.38,3,4,-70.54,17.57,90.00,0,-118.44,-inf,-92.39,-21.90,-110.98,-inf,-92.84,-22.35,-70.54,17.57,-122.21,-inf,-94.56,-24.08
5846,5100.00,5707.12,3,4,-71.14,15.92,90.00,0,-116.68,-inf,-89.47,-18.38,-111.68,-inf,-92.91,-21.86,-71.14,15.92,-119.65,-inf,-96.48,-25.44
5847,5100.00,5706.88,3,4,-73.47,12.27,90.00,0,-116.56,-inf,-88.05,-14.68,-111.72,-inf,-91.14,-17.85,-73.47,12.27,-117.55,-inf,-96.38,-23.14
5848,5100.00,5706.62,3,4,-73.32,13.35,90.00,0,-116.28,-inf,-89.07,-15.83,-112.46,-inf,-92.96,-19.79,-73.32,13.35,-115.45,-inf,-95.16,-22.01
5849,5100.00,5706.38,3,4,-72.41,14.93,90.00,0,-114.48,-inf,-88.95,-16.58,-112.55,-inf,-95.48,-23.19,-72.41,14.93,-115.29,-inf,-97.20,-24.91
5850,5100.00,5706.12,3,4,-73.23,14.57,90.00,0,-114.54,-inf,-89.11,-15.92,-110.24,-inf,-97.85,-24.75,-73.23,14.57,-117.39,-inf,-97.75,-24.66
5851,5100.00,5705.88,3,4,-74.93,11.98,90.00,0,-114.96,-inf,-87.90,-13.03,-110.91,-inf,-98.18,-23.49,-74.93,11.98,-117.23,-inf,-97.81,-23.13
5852,5100.00,5705.62,3,4,-77.59,10.23,90.00,0,-115.59,-inf,-88.92,-11.42,-110.24,-inf,-99.24,-22.02,-77.59,10.23,-115.64,-inf,-98.22,-20.99
5853,5100.00,5705.38,3,4,-79.63,7.93,90.00,0,-115.10,-inf,-88.52,-9.02,-110.44,-inf,-99.73,-20.71,-79.63,7.93,-118.61,-inf,-98.53,-19.49
5854,5100.00,5705.12,3,4,-79.93,6.71,90.00,0,-114.77,-inf,-87.29,-7.49,-113.31,-inf,-101.35,-22.23,-79.93,6.71,-117.64,-inf,-98.84,-19.70
5855,5100.00,5704.88,3,4,-79.73,5.09,90.00,0,-112.65,-inf,-85.35,-5.77,-113.41,-inf,-101.90,-23.33,-79.73,5.09,-118.29,-inf,-96.68,-18.05
5856,5100.00,5704.62,3,4,-80.01,3.78,90.00,0,-110.17,-inf,-84.22,-4.38,-113.13,-inf,-101.83,-23.32,-80.01,3.78,-118.33,-inf,-96.38,-17.82
5857,5100.00,5704.38,3,4,-82.05,3.44,90.00,0,-108.20,-27.76,-86.04,-4.22,-113.66,-inf,-103.27,-22.82,-82.05,3.44,-118.10,-inf,-97.62,-17.11
5858,5100.00,5704.12,3,4,-82.98,3.00,90.00,0,-108.01,-26.78,-86.55,-3.82,-116.49,-inf,-104.42,-23.18,-82.98,3.00,-118.07,-inf,-98.19,-16.88
5859,5100.00,5703.88,3,4,-81.67,2.37,90.00,0,-106.72,-27.02,-84.47,-3.02,-114.70,-inf,-105.10,-25.40,-81.67,2.37,-117.08,-inf,-96.68,-16.90
5860,5100.00,5703.62,3,4,-80.42,4.16,90.00,0,-106.41,-27.39,-85.03,-4.76,-115.98,-inf,-107.12,-28.10,-80.42,4.16,-117.61,-inf,-97.13,-18.05
5861,5100.00,5703.38,3,4,-80.10,5.03,90.00,0,-106.47,-27.55,-85.68,-5.74,-115.92,-inf,-107.36,-28.44,-80.10,5.03,-120.45,-inf,-96.47,-17.48
5862,5100.00,5703.12,3,4,-80.15,3.98,90.00,0,-106.87,-28.18,-84.65,-4.70,-115.51,-inf,-110.80,-inf,-80.15,3.98,-118.70,-inf,-94.98,-16.19
5863,5100.00,5702.88,3,4,-79.67,4.39,90.00,0,-108.46,-30.13,-84.37,-4.81,-115.26,-inf,-111.40,-inf,-79.67,4.39,-113.71,-inf,-97.97,-19.60
5864,5100.00,5702.62,3,4,-79.99,2.54,90.00,0,-109.34,-31.26,-82.75,-2.87,-114.09,-inf,-108.84,-30.77,-79.99,2.54,-116.59,-inf,-98.34,-20.23
5865,5100.00,5702.38,3,4,-81.97,0.99,90.00,0,-109.78,-30.35,-83.16,-1.35,-117.04,-inf,-107.52,-28.09,-81.97,0.99,-116.18,-inf,-99.93,-20.47
5866,5100.00,5702.12,3,4,-80.98,4.25,90.00,0,-110.06,-inf,-85.55,-4.69,-117.98,-inf,-108.08,-28.48,-80.98,4.25,-116.44,-inf,-100.11,-20.48
5867,5100.00,5701.88,3,4,-79.23,5.25,90.00,0,-111.92,-inf,-84.85,-5.71,-118.89,-inf,-106.68,-28.58,-79.23,5.25,-117.76,-inf,-97.82,-19.67
5868,5100.00,5701.62,3,4,-79.75,4.71,90.00,0,-110.27,-inf,-84.76,-5.11,-117.48,-inf,-107.34,-28.86,-79.75,4.71,-119.02,-inf,-99.12,-20.60
5869,5100.00,5701.38,3,4,-77.63,9.26,90.00,0,-110.09,-inf,-87.37,-9.79,-116.95,-inf,-108.05,-30.90,-77.63,9.26,-121.17,-inf,-100.16,-22.99
5870,5100.00,5701.12,3,4,-75.35,11.16,90.00,0,-109.98,-34.95,-87.07,-11.76,-117.12,-inf,-107.42,-32.38,-75.35,11.16,-119.41,-inf,-98.43,-23.38
5871,5100.00,5700.88,3,4,-75.91,11.21,90.00,0,-109.25,-33.65,-87.73,-11.87,-114.92,-inf,-105.06,-29.46,-75.91,11.21,-118.88,-inf,-99.54,-23.93
5872,5100.00,5700.62,3,4,-75.92,11.74,90.00,0,-109.11,-33.47,-88.35,-12.48,-115.40,-inf,-105.24,-29.59,-75.92,11.74,-118.22,-inf,-99.62,-23.97
5873,5100.00,5700.38,3,4,-75.80,11.76,90.00,0,-110.42,-inf,-88.37,-12.63,-114.32,-inf,-105.27,-29.75,-75.80,11.76,-118.61,-inf,-97.68,-22.14
5874,5100.00,5700.12,3,4,-77.19,10.40,90.00,0,-111.87,-inf,-88.80,-11.71,-113.89,-inf,-103.66,-26.84,-77.19,10.40,-116.43,-inf,-95.53,-18.66
5875,5100.00,5699.88,3,4,-78.95,8.73,90.00,0,-110.53,-inf,-89.93,-11.21,-114.16,-inf,-102.01,-23.59,-78.95,8.73,-113.10,-inf,-92.78,-14.22
5876,5100.00,5699.62,3,4,-78.42,8.88,90.00,0,-107.66,-29.77,-89.68,-11.50,-116.47,-inf,-99.81,-21.89,-78.42,8.88,-113.96,-inf,-92.47,-14.43
5877,5100.00,5699.38,3,4,-78.78,7.51,90.00,0,-109.50,-31.43,-88.61,-10.14,-117.88,-inf,-101.56,-23.47,-78.78,7.51,-114.16,-inf,-91.03,-12.73
5878,5100.00,5699.12,3,4,-79.09,7.13,90.00,0,-111.14,-inf,-89.82,-11.18,-117.75,-inf,-102.23,-23.90,-79.09,7.13,-110.66,-inf,-89.25,-10.57
5879,5100.00,5698.88,3,4,-79.72,6.12,90.00,0,-111.48,-inf,-88.23,-8.94,-117.20,-inf,-100.96,-22.17,-79.72,6.12,-108.79,-30.02,-90.41,-11.33
5880,5100.00,5698.62,3,4,-77.54,9.12,90.00,0,-110.11,-inf,-90.23,-12.98,-118.19,-inf,-99.17,-22.10,-77.54,9.12,-106.76,-29.71,-90.16,-12.90
5881,5100.00,5698.38,3,4,-77.95,10.51,90.00,0,-109.03,-31.45,-90.57,-12.76,-118.35,-inf,-98.88,-21.27,-77.95,10.51,-108.69,-31.11,-95.35,-17.70
5882,5100.00,5698.12,3,4,-79.79,9.22,90.00,0,-110.54,-inf,-91.60,-12.04,-118.08,-inf,-100.75,-21.42,-79.79,9.22,-108.48,-29.18,-94.34,-14.91
5883,5100.00,5697.88,3,4,-78.95,9.98,90.00,0,-111.58,-inf,-92.37,-13.66,-115.29,-inf,-97.44,-18.86,-78.95,9.98,-107.68,-29.14,-93.93,-15.28
5884,5100.00,5697.62,3,4,-76.03,12.66,90.00,0,-111.91,-inf,-91.36,-15.43,-113.81,-inf,-97.50,-21.66,-76.03,12.66,-108.21,-32.40,-94.84,-18.98
5885,5100.00,5697.38,3,4,-75.38,13.35,90.00,0,-108.72,-33.53,-90.62,-15.31,-113.18,-inf,-98.14,-22.93,-75.38,13.35,-110.19,-inf,-96.88,-21.67
