Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp
101,2383.00,4262.20,15.00,3,1,0.07,NLOS,113.32,-8.15,-84.95,-57.16,7.43,34.23,0,6,-95.91,5,-98.40,2,-98.41,9,-104.84,7,-106.14,10,-111.62
102,2383.00,4252.69,15.00,3,1,0.07,NLOS,113.20,-8.15,-84.82,-57.04,7.64,34.23,0,6,-96.13,5,-98.20,2,-98.58,9,-104.76,7,-106.27,10,-111.60
103,2383.00,4243.18,15.00,3,1,0.07,NLOS,113.08,-7.59,-85.27,-57.49,9.02,34.23,0,6,-96.22,2,-99.51,10,-109.12,5,-112.94,11,-114.45,7,-115.81
104,2383.00,4233.67,15.00,3,1,0.07,NLOS,112.97,-7.59,-85.17,-57.39,9.31,34.23,0,6,-96.44,2,-99.68,10,-109.11,5,-112.74,11,-114.51,7,-115.94
105,2383.00,4224.17,15.00,3,1,0.07,NLOS,112.88,-7.59,-85.07,-57.29,9.60,34.23,0,6,-96.66,2,-99.84,10,-109.10,5,-112.53,11,-114.58,7,-116.06
106,2383.00,4214.66,15.00,3,1,0.07,NLOS,112.79,5.61,-98.17,-70.39,-3.83,34.23,0,5,-96.13,6,-103.25,0,-104.31,2,-107.48,10,-108.65,3,-110.77
107,2383.00,4205.15,15.00,3,1,0.07,NLOS,112.71,5.61,-98.09,-70.31,-3.87,34.23,0,5,-95.92,6,-103.47,0,-104.17,2,-107.64,10,-108.64,3,-110.86
108,2383.00,4195.65,15.00,3,1,0.07,NLOS,112.63,5.61,-98.02,-70.24,-3.92,34.23,0,5,-95.72,6,-103.69,0,-104.02,2,-107.81,10,-108.64,3,-110.96
109,2383.00,4186.14,15.00,3,1,0.07,NLOS,112.57,1.57,-93.92,-66.14,0.35,34.23,0,5,-99.56,10,-99.78,6,-101.03,2,-102.14,11,-103.23,9,-103.59
110,2383.00,4176.63,15.00,3,1,0.07,NLOS,112.52,1.57,-93.87,-66.09,0.41,34.23,0,5,-99.35,10,-99.78,6,-101.25,2,-102.31,11,-103.30,9,-103.52
